species	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Catenibacillus;s_Catenibacillus_faecavium	0	0	0	0	0	0	549	1224	3519	759	489	702	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Kineococcaceae;g_Kineococcus;s_Kineococcus_rhizosphaerae	0	0	0	0	0	0	0	0	0	0	0	0	121	89	105	150	188	275	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Dysosmobacter;s_Dysosmobacter_sp910585385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	211	205	48	129	103
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA2868;s_UBA2868_sp017450065	0	0	0	0	0	0	1655	1883	2058	932	2282	2990	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Limisphaerales;f_UBA1096;g_UBA1096;s_UBA1096_sp002684915	0	0	0	0	0	0	426	890	186	464	633	1176	292	343	905	676	266	641	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia_sp030525525	0	0	0	0	0	0	0	0	0	0	0	0	74	79	57	41	217	409	181	148	144	113	97	156
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_DUUS01;s_DUUS01_sp028703035	0	0	0	0	0	0	0	0	0	0	0	0	8307	7618	13342	9528	9385	9119	0	0	0	0	0	0
d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA2210;g_JALNXD01;s_JALNXD01_sp023230565	0	0	0	0	0	0	0	0	0	0	0	0	20	53	42	39	59	38	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_Cryptobacteroides;s_Cryptobacteroides_sp002315825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	68	25	6	57	25
d_Bacteria;p_Electryoneota;c_Electryoneia;o_Electryoneales;f_Electryoneaceae;g_BMS3BBIN04;s_BMS3BBIN04_sp002898195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	16	99	11	12	19
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium_sp000230835	0	0	0	0	0	0	0	0	0	0	0	0	179	182	157	242	289	222	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_UBA1242;g_UMGS687;s_UMGS687_sp900544595	0	0	0	0	0	0	79	605	205	437	558	236	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Peptostreptococcales;f_Anaerovoracaceae;g_JAISED01;s_unclassify_g_JAISED01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	375	518	461	400	1227
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	2060	930	1183	1382	1678	2108	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_Brooklawnia;s_Brooklawnia_sp030286045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	19	12	12	8	39
d_Bacteria;p_Bacillota_A;c_Clostridia;o_UBA1381;f_UBA1381;g_CANQXJ01;s_CANQXJ01_sp947631085	0	0	0	0	0	0	30	403	185	85	55	67	0	0	0	0	0	0	76	139	161	86	126	314
d_Bacteria;p_Hinthialibacterota;c_Hinthialibacteria;o_OLB16;f_OLB16;g_JACKFH01;s_JACKFH01_sp029261095	0	0	0	0	0	0	66	199	42	165	77	477	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Porphyromonadaceae;g_Porphyromonas;s_Porphyromonas_sp023396255	0	0	0	0	0	0	0	0	0	0	0	0	147	45	108	199	29	635	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_VSOB01;s_VSOB01_sp024684675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	349	1374	227	1241	154
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3282;s_UBA3282_sp023666125	0	0	0	0	0	0	0	0	0	0	0	0	362	556	5185	1858	282	294	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Faecivivens;s_Faecivivens_sp945835425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	50	481	27	116	28
d_Bacteria;p_Fibrobacterota;c_OXYB2-FULL-49-7;o_OXYB2-FULL-49-7;f_XYB2-FULL-49-35;g_XYB2-FULL-49-35;s_XYB2-FULL-49-35_sp001789205	0	0	0	0	0	0	57	143	69	13	45	156	29	51	49	1555	61	70	0	0	0	0	0	0
d_Bacteria;p_Verrucomicrobiota;c_Lentisphaeria;o_Victivallales;f_Victivallaceae;g_UBA1784;s_UBA1784_sp015061495	0	0	0	0	0	0	243	303	133	85	174	329	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_sinense_B	0	0	0	0	0	0	0	0	0	0	0	0	331	368	488	379	3619	569	0	0	0	0	0	0
d_Bacteria;p_Cyanobacteriota;c_Vampirovibrionia;o_Gastranaerophilales;f_RUG14156;g_RUG14156;s_RUG14156_sp934675685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	50	10	9	82	19
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Rhodocyclaceae;g_Aromatoleum;s_unclassify_g_Aromatoleum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	90	191	138	137	92
d_Bacteria;p_Desulfobacterota;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfonatronaceae;g_Desulfonatronum;s_Desulfonatronum_thiodismutans	0	0	0	0	0	0	33	255	125	129	162	193	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Pseudoflavonifractor;s_unclassify_g_Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	535	762	1213	1126	1328	1361	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Petralouisia;s_Petralouisia_sp012519695	0	0	0	0	0	0	1272	510	5758	232	1341	696	0	0	0	0	0	0	3443	266	540	16811	357	11932
d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_JACPYF01;g_JACPYF01;s_JACPYF01_sp030645815	0	0	0	0	0	0	117	249	679	270	174	449	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Antricoccaceae;g_Epidermidibacterium;s_Epidermidibacterium_keratini	0	0	0	0	0	0	0	0	0	0	0	0	5079	4515	6361	5310	6332	8766	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Acetivibrionales;f_DTU013;g_DTU013;s_DTU013_sp002386045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	94	79	14	49	60
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Ruminococcus;s_Ruminococcus_sp905215965	0	0	0	0	0	0	0	0	0	0	0	0	1267	662	726	3057	328	426	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_UBA866;s_UBA866_sp947363605	0	0	0	0	0	0	0	0	0	0	0	0	376	636	2100	955	539	862	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Izemoplasmatales;f_UBA1188;g_UBA1188;s_UBA1188_sp937907585	0	0	0	0	0	0	0	0	0	0	0	0	85	60	102	128	53	235	0	0	0	0	0	0
d_Bacteria;p_Cyanobacteriota;c_Vampirovibrionia;o_Gastranaerophilales;f_Gastranaerophilaceae;g_UBA2813;s_UBA2813_sp017470815	0	0	0	0	0	0	0	0	0	0	0	0	1810	1980	8834	2335	1163	3245	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Solibaculum;s_unclassify_g_Solibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	824	260	266	439	546
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Christensenellales;f_Borkfalkiaceae;g_UBA10281;s_UBA10281_sp017466825	0	0	0	0	0	0	73	203	610	82	119	1385	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rs-D84;f_Rs-D84;g_Enterousia;s_Enterousia_sp017451625	0	0	0	0	0	0	306	1251	257	1775	456	247	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JACRBE01;g_Amphritriteisimkania;s_Amphritriteisimkania_amoebophyrae	0	0	0	0	0	0	0	0	0	0	0	0	355	294	496	414	424	408	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Faecalitalea;s_Faecalitalea_cylindroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	53	109	38	34	9
d_Bacteria;p_Desulfobacterota;c_Desulfovibrionia;o_Desulfovibrionales;f_Desulfohalobiaceae;g_Desulfothermus;s_Desulfothermus_sp027013815	0	0	0	0	0	0	111	81	52	56	721	106	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_HGM10766;s_HGM10766_sp947628495	0	0	0	0	0	0	0	0	0	0	0	0	400	505	827	425	499	862	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Caulobacterales;f_Hyphomonadaceae;g_Henriciella;s_Henriciella_sp913056435	0	0	0	0	0	0	0	0	0	0	0	0	43	41	60	51	63	68	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_UBA1280;f_UBA12223;g_UBA12223;s_UBA12223_sp002937495	0	0	0	0	0	0	0	0	0	0	0	0	364	298	570	592	274	386	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Steroidobacterales;f_Steroidobacteraceae;g_SCUD01;s_SCUD01_sp004297335	0	0	0	0	0	0	0	0	0	0	0	0	91	69	634	151	163	129	95	45	74	55	1224	28
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_Alloscillospira;s_Alloscillospira_sp017540565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37692	37837	47369	21319	48458	27095
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Suilimivivens;s_Suilimivivens_sp910585075	0	0	0	0	0	0	33937	176330	151118	192535	121794	44909	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Campylobacteraceae;g_JAIRKW01;s_JAIRKW01_sp031276365	0	0	0	0	0	0	112	200	75	84	178	483	338	329	616	523	313	318	243	76	84	107	86	509
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Eubacteriales;f_unclassify_o_Eubacteriales;g_unclassify_o_Eubacteriales;s_unclassify_o_Eubacteriales	0	0	0	0	0	0	0	0	0	0	0	0	58	29	77	61	100	89	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Sporanaerobium;s_Sporanaerobium_sp023412455	0	0	0	0	0	0	0	0	0	0	0	0	52	68	145	90	27	32	56	71	228	58	110	37
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas_E;s_Pseudomonas_E_sp029537485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	1459	375	80	528	40
d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanobrevibacter_C;s_Methanobrevibacter_C_sp031261945	0	0	0	0	0	0	826	1748	580	967	4183	6572	20947	18176	35614	25886	22978	22181	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia_timonensis	0	0	0	0	0	0	90	35	36	33	55	66	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Marinilabiliaceae;g_Natronoflexus;s_Natronoflexus_saponilacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	1820	411	145	349	45
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Rhizobium;s_Rhizobium_favelukesii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	192	17	24	20	6
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3402;s_UBA3402_sp022792815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	362	487	1098	508	675
d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Saccharimonadaceae;g_Saccharimonas;s_Saccharimonas_sp937902525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	15	10	6	9	6
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ramlibacter;s_Ramlibacter_sp022844525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	319	222	55	288	1010
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Tidjanibacter;s_Tidjanibacter_gallistercoris	0	0	0	0	0	0	2655	2710	2415	2208	2914	6172	2266	1657	1812	3099	2028	1934	4470	4674	6152	2551	4614	1777
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_UBA932;g_DMER64;s_DMER64_sp002408205	0	0	0	0	0	0	1039	739	1491	493	1194	665	473	261	721	402	275	200	0	0	0	0	0	0
d_Bacteria;p_Patescibacteria;c_Saccharimonadia;o_Saccharimonadales;f_Nanosyncoccaceae;g_Nanosyncoccus;s_Nanosyncoccus_sp017512045	0	0	0	0	0	0	0	0	0	0	0	0	854	930	1617	1106	597	7917	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_UMGS1484;s_UMGS1484_sp017439545	0	0	0	0	0	0	0	0	0	0	0	0	1279	1736	3068	2041	1708	6139	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RGIG7067;s_RGIG7067_sp017543285	0	0	0	0	0	0	0	0	0	0	0	0	91	65	89	99	78	134	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA11957;s_UBA11957_sp016301965	0	0	0	0	0	0	585	511	943	358	5886	970	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_B39-G9;g_B39-G9;s_B39-G9_sp015222055	0	0	0	0	0	0	257	158	681	223	689	248	0	0	0	0	0	0	1360	1014	1273	250	1318	274
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_SIG307;s_SIG307_sp022510665	0	0	0	0	0	0	0	0	0	0	0	0	133	126	427	306	58	344	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavivirga;s_Flavivirga_sp030540825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	79	96	2	32	8
d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_SG8-38;g_UBA1660;s_UBA1660_sp017644045	0	0	0	0	0	0	0	0	0	0	0	0	57	110	414	241	16	194	0	0	0	0	0	0
d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Aminobacteriaceae;g_JAFUXM01;s_JAFUXM01_sp017475805	0	0	0	0	0	0	0	0	0	0	0	0	171	275	296	2321	313	282	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Phocaeicola;s_Phocaeicola_caecigallinarum_A	0	0	0	0	0	0	47	380	90	90	76	235	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas_E;s_Pseudomonas_E_paralcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	27	28	39	107	45
d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_JALHPA01;g_JALHPA01;s_JALHPA01_sp022842745	0	0	0	0	0	0	203	2180	279	934	805	451	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Shewanellaceae;g_Shewanella;s_Shewanella_profunda	0	0	0	0	0	0	42	47	20	20	20	6	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_B;c_Moorellia;o_Moorellales;f_SLTJ01;g_JANLFO01;s_JANLFO01_sp024653205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	94	49	35	39	74
d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_J036;f_Brachytrichaceae;g_CAIXPS01;s_CAIXPS01_sp023488685	0	0	0	0	0	0	3719	10307	5473	4163	3942	9233	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_JARLUB01;s_JARLUB01_sp030920305	0	0	0	0	0	0	0	0	0	0	0	0	453	354	791	501	251	613	13	62	72	16	38	109
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_RF39;f_UBA660;g_RUG705;s_RUG705_sp900551455	0	0	0	0	0	0	0	0	0	0	0	0	128	157	212	179	126	245	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_CAJVYJ01;o_CAJVYJ01;f_CAJVYJ01;g_CAJVYJ01;s_CAJVYJ01_sp913009475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	37	42	65	68	88
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Kineothrix;s_Kineothrix_sp009911195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	114	218	36	83	31
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavicella;s_Flavicella_marina	0	0	0	0	0	0	175	265	361	199	231	332	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Thermosediminibacteria;o_Thermosediminibacterales;f_Tepidanaerobacteraceae;g_DTU063;s_DTU063_sp023622055	0	0	0	0	0	0	90	56	29	33	106	135	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3402;s_UBA3402_sp910588505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	90	98	40	39	379
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_Ruminococcus_E;s_Ruminococcus_E_sp947369085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	148	185	137	63	194
d_Archaea;p_Thermoplasmatota;c_Thermoplasmata;o_Methanomassiliicoccales;f_Methanomassiliicoccaceae;g_Methanomassiliicoccus_A;s_Methanomassiliicoccus_A_intestinalis	0	0	0	0	0	0	811	680	3509	820	565	872	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Fibrobacterota;c_Fibrobacteria;o_Fibrobacterales;f_Fibrobacteraceae;g_CAIRAY01;s_CAIRAY01_sp903876665	0	0	0	0	0	0	270640	498609	14411	1037979	40452	556892	0	0	0	0	0	0	128	129	117	110	49	80
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium;s_Methylobacterium_sp000379105	0	0	0	0	0	0	45	97	39	33	240	110	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_WQYJ01;s_WQYJ01_sp031285505	0	0	0	0	0	0	0	0	0	0	0	0	3520	1503	2004	1929	3354	2692	0	0	0	0	0	0
d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira_A;s_Nitrospira_A_sp009594865	0	0	0	0	0	0	0	0	0	0	0	0	58	87	152	111	100	86	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rs-D84;f_Rs-D84;g_Enterousia;s_Enterousia_sp017936185	0	0	0	0	0	0	0	0	0	0	0	0	164151	177680	303706	205292	51803	97888	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_UMGS1384;g_Allobutyricicoccus;s_unclassify_g_Allobutyricicoccus	0	0	0	0	0	0	0	0	0	0	0	0	4230	3435	4109	4104	5713	9864	0	0	0	0	0	0
d_Bacteria;p_Bacillota_I;c_Bacilli_A;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Bulleidia;s_Bulleidia_sp905194705	0	0	0	0	0	0	0	0	0	0	0	0	502	29	68	1123	17	77	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Saprospiraceae;g_Lewinella;s_Lewinella_cohaerens	0	0	0	0	0	0	488	4903	1503	867	962	2632	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Actinomycetales;f_Dermatophilaceae;g_Phosphoribacter;s_unclassify_g_Phosphoribacter	0	0	0	0	0	0	0	0	0	0	0	0	2315	1837	2416	2067	2436	3123	0	0	0	0	0	0
d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_UBA8639;g_J017;s_J017_sp003695915	0	0	0	0	0	0	0	0	0	0	0	0	45	62	57	67	167	75	0	0	0	0	0	0
d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Legionellales;f_Legionellaceae;g_2-12-FULL-35-11;s_2-12-FULL-35-11_sp030427555	0	0	0	0	0	0	0	0	0	0	0	0	98	158	195	156	160	156	0	0	0	0	0	0
d_Bacteria;p_Synergistota;c_Synergistia;o_Synergistales;f_Aminobacteriaceae;g_JAFUXM01;s_JAFUXM01_sp937899395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3515	482	566	1785	613	3184
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Limosilactobacillus;s_Limosilactobacillus_caccae	0	0	0	0	0	0	0	0	0	0	0	0	841	181	536	309	56	174	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_UBA3282;s_UBA3282_sp947178115	0	0	0	0	0	0	0	0	0	0	0	0	2376	2109	7195	6653	1524	6933	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_JAKSVV01;g_JAKSVV01;s_JAKSVV01_sp024407775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	2714	329	258	182	207
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Weimeria;s_Weimeria_sp002480925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	340	305	80	231	91
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Propionibacteriales;f_Propionibacteriaceae;g_WRGV01;s_WRGV01_sp009785885	0	0	0	0	0	0	65	63	61	17	211	57	62	54	102	75	83	91	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Oscillospiraceae;g_RGIG7114;s_RGIG7114_sp017542425	0	0	0	0	0	0	0	0	0	0	0	0	56	50	61	101	90	278	76	81	134	27	78	26
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Clostridiales;f_Caloramatoraceae;g_Clostridium_AB;s_unclassify_g_Clostridium_AB	0	0	0	0	0	0	264	229	317	204	571	224	0	0	0	0	0	0	0	0	0	0	0	0
d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_LC-3;g_DAHXPE01;s_DAHXPE01_sp027364495	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	8	5	5	2932	11003	202	63	353	61
d_Bacteria;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium_sp001665255	0	0	0	0	0	0	0	0	0	0	0	0	3060	2797	3155	3565	2538	3291	0	0	0	0	0	0
d_Bacteria;p_Bacillota;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus_sp029395455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	390	213	179	185	368
d_Bacteria;p_Bacillota_A;c_Clostridia;o_UBA1381;f_UBA1381;g_Hominilimicola;s_Hominilimicola_sp010206265	0	0	0	0	0	0	1121	2788	17698	818	1344	1505	576	71	122	176	58	133	0	0	0	0	0	0
d_Bacteria;p_Bacillota_A;c_Clostridia;o_Oscillospirales;f_Acutalibacteraceae;g_RGIG1959;s_unclassify_g_RGIG1959	0	0	0	0	0	0	0	0	0	0	0	0	123	76	204	185	159	149	92	125	256	20	106	50
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes_sp015059905	0	0	0	0	0	0	1867	1340	2061	1526	1301	6556	0	0	0	0	0	0	0	0	0	0	0	0
d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Cryomorphaceae;g_Cryomorpha;s_Cryomorpha_ignava	0	0	0	0	0	0	93	84	72	40	792	294	0	0	0	0	0	0	76	33	74	14	45	153
