OG Bger Esin Pame Pful
OG0004035 8.50537111111112 102.5870625 34.3493990972222 40.5259166666666
OG0004036 4712.45722222222 1785.97919444445 1823.88672916667 1910.96365277778
OG0004037 0.717565805555556 3.70495333333333 2.87646809027778 2.97600861111111
OG0004038 2361.75886111111 52.7216909722222 1024.56028472222 1178.65336805556
OG0004039 2.55057154861111 0.310720236111111 2.46791698611111 2.59306623611111
OG0004040 0.817761305555557 19.0806327083333 4.76439097222222 8.20994847222223
OG0004041 19.4622088194445 10.3492299305556 18.0543602083333 9.37720562499999
OG0004042 10.5385469444444 3.04447934027778 15.5167977083334 6.57663027777778
OG0004043 2.51722191666666 0.719091166666667 6.57593125 6.53479875
OG0004044 0.427585027777778 0.165884201388889 1.04815027083333 1.24502583333333
OG0004045 3.29996929861111 56.8530500000001 4.31839118055556 4.641725
OG0004046 88.3361715277778 2.54087348611111 79.5273618055556 110.271456944445
OG0004048 0.0591612291666667 0.122360045138889 0.0477694444444444 0.45422875
OG0004049 14.3318840277778 112.805530555556 105.723689583333 105.826393055556
OG0004050 0.0680342569444444 6.92512138888889 0.42695359375 0.239564743055556
OG0004051 11.9775758333333 4.41573520833333 27.3208666666666 12.9653120138889
OG0004052 16.5075683333333 1.04130475694444 20.7472686111111 27.4200638888889
OG0004054 50.8738041666667 21.4011300694444 40.3672701388889 48.0663173611111
OG0004055 13.6724184722222 76.6978597222222 22.2067588888889 26.0236744444444
OG0004056 13.6225565972222 74.8952597222222 41.5556236111111 47.7784715277778
OG0004057 0.0241079027777778 4.12711013888889 12.6908584027778 5.53435756944445
OG0004058 66.6371368055556 4.42240020833333 57.2190159722222 60.4322902777778
OG0004059 41.5811006944445 2.20718273611111 47.5508361111111 48.7270416666667
OG0004060 6.039290625 5.2476975 4.86684819444444 10.6465778472222
OG0004061 2.14762248611111 2.46794084722222 0.491222180555555 0.31024725
OG0004062 7.73735673611111 12.2623023611111 6.63514923611111 14.9868763888889
OG0004063 27.3915979166667 5.83491826388889 11.2169575 12.5492678472222
OG0004064 19.105244375 7.36377256944444 16.46799125 15.6334928472222
OG0004065 220.946092361111 303.398615277778 179.942523611111 197.918865277778
OG0004066 3.37776404861111 30.0924177083333 14.5155061805556 6.53393520833333
OG0004067 0.210369076388889 0.386929354166667 20.7732725694445 11.8312139583333
OG0004068 10.4739773611111 35.50241875 3.15943777777778 3.49847180555556
OG0004069 31.5180986111111 7.22609048611111 31.9774055555556 31.7604201388889
OG0004070 3.70852118055555 0.301906517361111 12.3349020138889 5.79752777777778
OG0004071 17.2733199305556 1.44562477777778 8.05818770833334 7.71302749999999
OG0004072 21.4393415277778 13.3125622916667 16.2948990277778 15.8692179861111
OG0004073 7.52961381944445 1942.39331944444 6.50938565972222 4.86471597222222
