gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K00084	1.16067797	1.03770466	1.30494192	3.11524104	1.79190526	3.49780305	2.045938735	0.751230934	1.21861509	1.47088029	1.56795555	1.33864741	0.111201838	0.143073395	0.135591157	0.192191106	0.20348856	0.130293524	0.449038542	0.84118195	0.787737451	0.53043711	0.4666486825	0.95304
K00086	12.935382468	5.735368637	9.839495905	4.714617219	10.033354412	10.381974557	35.84403118	23.644508128	24.191940168	30.462781666	18.89072675	21.290993124	45.794980125	117.671018864	45.244246789	189.780765647	37.989019762	39.932581699	33.043988109	26.176367359	58.625168724	20.493247973	66.791828693	62.309541872
K00087	61.842523296	63.937552006	69.665852204	73.1253738616	62.713070104	128.572771343	95.810960346	97.794184666	100.477706755	96.500447801	128.636017563	167.641707516	149.017140124	129.174344826	157.663775598	143.020965662	152.234465187	163.954001845	110.0170381585	103.7370602034	90.39928148	89.988764005	129.8230404	114.336195355
K00088	355.035276997	353.039032018	347.291015062	347.428212978	355.240182137	319.780649233	457.086278586	450.681665137	455.35344146	439.882448586	474.646451573	483.732301482	421.356249739	450.185733302	417.29186393	419.238828225	421.923337785	431.128865812	398.3541141335	376.7518023555	418.255973131	387.8665799925	401.912640985	382.469727467
K00090	15.458229453	3.707630996	6.066341815	2.458788417	7.336918591	10.537228094	7.00236974	8.512990648	1.13329561	1.83942078	1.496501728	3.060271865	3.578103753	3.469835088	2.931433357	3.270417844	2.915610486	2.918385774	7.090599843	4.580355071	2.777097361	4.631636338	4.3028404496	3.108602019
K00091	62.4968565855	75.537541065	68.20828968	68.497001382	79.891787915	77.083618526	59.615886706	68.248199432	57.199500458	59.160251329	76.13719951	63.340312173	49.343900681	47.991617617	50.830740055	60.305517112	61.718003401	65.786086725	57.0341295105	93.73580289	74.3252078625	84.187624434	69.3003172368	69.5534325094
K00096	80.16115564	113.901000273	91.60508344	88.308020928	108.84736499	131.31519921	125.2555364065	125.559187167	120.843275741	92.71449818	127.727715592	150.481781275	140.512230273	138.53717491	165.362115574	178.604556274	179.967053737	191.1089704	127.8631667055	138.3982050656	126.475534163	151.035179707	154.50647389	149.20174458
K00097	186.896135394	203.9055091125	201.317513604	180.9726761294	219.161710712	147.598437146	163.4700188405	188.8907390695	173.776574053	171.689120753	186.589768137	173.354667365	146.456084452	126.894207722	162.76910514	159.768168619	168.682664053	163.587018195	152.2087785515	170.8113206443	159.157333093	169.203007957	139.325971349	135.1317005386
K00098	7.659447485	3.518264536	3.222100983	2.7449675915	3.920477926	5.120424074	3.03941704	2.10092951	2.72984137	2.36591821	1.86599814	3.52974097	3.136578882	3.514649043	2.2898547	1.436466269	1.946303712	1.611372317	2.44746114	4.275953534	3.535136903	3.62933189	4.582462932	4.2549977
K00099	261.1682329146	266.483633216	276.362496852	259.225993326	287.656252669	258.2211201575	283.005163865	301.656028488	306.297929888	292.439501737	309.148485073	297.565288325	314.705217378	278.298934521	322.841716069	326.027401838	319.178257215	329.007916267	309.514176633	297.782768273	273.151968777	295.2945905145	269.7046039495	268.3812691611
K00100	20.922658061	80.1059683	32.0234356715	5.3312558	28.496649898	13.360204594	31.980198615	17.410539137	17.731053433	19.778333023	25.014705978	18.550750762	18.216873906	38.652525965	11.711718591	9.659562113	11.719375925	10.665772863	40.075743219	13.833895474	41.451216148	11.256612452	27.35732203	35.305760034
K00101	6.36844709	0.654540726	1.783298822	3.82866689	2.312439695	0.743057581	12.715597284	15.030102867	7.26144985	7.4908858335	10.398367843	18.85840824	2.0030032635	2.601986505	2.67605248	1.952521697	2.429691609	2.029066591	5.146860561	6.514084116	2.819546783	5.240548416	3.602678681	2.550506703
K00102	16.957191492	11.186381228	12.937771071	44.26448302	10.182115461	58.444333979	16.706137328	17.023612714	13.735068685	11.123372232	26.321941042	36.38020268	22.298025217	19.584413995	21.032711737	19.9829603965	20.170519244	21.598351436	36.074918095	19.559181196	15.899019873	18.627361976	17.665164695	15.779132844
K00104	38.813393386	82.84995634	36.4457144585	19.682758906	52.469578368	68.712713279	93.180957209	88.2843383495	82.288500184	66.507029068	74.140330789	83.036913094	44.619011746	53.038101037	60.420619426	70.839128117	65.058933505	61.14927762	70.485922794	39.622148994	51.7599979475	39.4639205645	60.7856931976	51.662424509
K00105	19.8224071	2.491624754	10.7199255	3.126280116	4.59493998	0.970476548	13.65476484	6.26713743	9.84564313	14.029283364	13.675177226	9.311173845	14.978645124	37.234513063	6.748292761	2.036463126	4.266947456	2.677021165	18.466139123	5.297637333	7.145497083	4.1460800875	9.11261113	9.343417542
K00108	12.674687162	4.98132734	5.445544366	1.260218077	6.20828271	2.256133454	53.527079612	63.8026200745	34.910942466	28.075580809	53.5080050605	61.605070168	2.640694538	3.673682473	3.7163479	3.040476562	3.703361988	3.788793505	24.197545171	8.966158865	3.576252386	6.178230958	4.496268032	3.8152284515
K00109	0.62158546	0.72120361	1.08684743	0.293848871	1.4143951	1.672973232	0.75790925	0.49870003	0.53772321	0.236649044	0.44557472	0.8209804	0	0	0	0	0	0	0.2633178	0.40682223	0.26625785	0.3209506	0.9239609	0.45976067
K00111	251.369543805	203.125095274	221.516583317	251.6713590386	225.590374893	352.7090454205	266.8419489805	257.905067465	256.501647278	216.712472053	259.176865044	298.879651727	315.480624536	284.136181421	295.178045866	301.280701325	303.245811144	321.373458551	298.204874607	278.266648948	251.4638292514	254.256446752	286.728094251	284.072202862
K00112	43.106333258	35.281695868	28.572396726	32.7212214687	32.0578736325	190.9678150825	7.147237033	11.589015448	9.312858526	6.14850795	9.505525652	11.731253857	13.559876437	13.972757816	19.270855226	15.177895402	15.11901282	15.831775313	21.346532777	22.3987635804	46.093576954	25.106666302	25.6799080243	26.66608934
K00113	38.51158682	30.891521886	24.407949864	28.360942659	30.293729407	29.197863013	11.858636139	15.713936195	12.562558367	8.659835819	12.816887936	18.733767298	28.407772725	26.954817991	32.314822549	28.065837323	27.184880579	28.464463217	29.077051681	31.209671822	43.730098427	34.420052229	36.173273934	35.127025854
K00114	2.0474578724	0.900128454	1.20462086	0.7400200205	0.77863897	1.584374266	5.15605378	7.31402527	1.65297259	1.509153103	2.75099277	3.34780054	0.19905406	0.13999566	0.15196183	0.13011503	0.13456191	0.14469191	0.46131106	0.6641561	0.234631	0.27345251	0.33497876	0.62486035
K00116	7.29781137	1.196328037	3.29137039	2.493490712	2.10120647	1.544744589	29.778191246	28.570161403	17.774077335	16.508775904	26.05158014	43.986108324	2.580254555	3.00529302	3.705851494	9.039717573	9.946346807	3.712009634	37.218608793	8.912562192	5.38222329	7.171561856	4.444889897	3.255457968
K00117	12.184913962	3.777851112	4.024372538	3.904336464	6.903834043	6.635031509	19.303539153	17.69563847	13.257974288	12.2192022495	10.698596226	22.300251321	2.596011583	2.444098419	3.120437682	4.619984645	4.537034011	4.0821451	9.313183558	15.816720455	11.022322273	12.165040497	11.535554542	11.474187611
K00118	0.53655887	0.207805639	0.181316964	0.206509066	3.3624888	0.266392314	0.33428957	0.397699	0.276925517	0.10729761	0.514454805	0.59720194	0	0	0	0	0	0	0	0	0	0	0	0
K00121	16.925981249	2.680421558	5.592557211	29.186195723	6.238826855	31.185533659	20.525122319	27.408428042	23.331954536	21.412299261	25.684945527	41.047075661	6.54979476	7.100624048	4.63349537	4.27168161	4.427783064	4.195862688	8.401786206	9.175181884	6.045375838	9.11546774	6.743623565	4.762787835
K00123	83.077383804	64.71487282	61.402057403	23.654659966	79.655328538	131.032335805	82.356154275	84.530147745	69.319248461	75.237971199	97.027852076	114.833951988	117.997862929	130.316271932	195.252682536	240.590967751	174.988425011	181.508395834	281.096201713	111.635419121	137.9275058965	111.4104364345	186.457585012	151.814323082
K00124	62.695242947	52.372794715	45.836224255	16.632100384	63.012572795	94.158205942	23.9687642775	31.688746568	18.654264657	18.963285495	31.73041301	38.647835685	58.020237491	72.997529402	127.853937199	146.057180292	85.885324553	103.791990397	191.598019253	91.409860432	104.906462232	105.865953745	157.260739509	119.511424905
K00125	44.755114354	31.135889406	32.256662122	51.933363952	35.10973288	69.691128111	28.593602778	27.457465653	28.386140549	24.447256055	30.035637975	42.908121503	72.078456903	67.911341024	84.205497543	88.412101926	85.16042535	85.368522583	74.743601041	56.233829676	67.80223926	57.251330646	77.14582497	69.4157084387
K00127	20.572032943	9.65853516	9.727083417	4.316088981	17.419978635	16.151092977	10.605898264	11.525115185	4.592506259	9.094081294	6.146378289	15.542890941	14.455345314	18.888927882	30.411820127	32.833888817	21.785275204	27.660836674	50.83603598	16.571300374	16.9775396175	16.798944429	14.993772665	14.284690198
K00128	120.145514109	113.738017251	130.159364996	137.636095982	126.597310319	190.798091751	109.858834353	120.565328616	107.546927972	141.916611639	145.257954765	153.770421241	96.013903955	88.861938464	110.434466545	125.970232746	117.098707094	121.823597688	130.156105696	119.486414499	108.8650042633	115.662357889	107.421932835	116.1654266745
K00129	0.5207521	0.023094406	0.288686	0.022093106	0.18978281	0.091838025	1.795543325	1.742877394	1.581069325	1.91898078	2.519155336	4.20347087	0	0	0	0	0	0	0.22187372	0.49507925	0.10450729	0.46761674	0.07614177	0.12676874
K00130	13.316120224	3.050295025	5.78640086	3.3208285524	5.931596515	4.266248312	39.062674003	41.733631136	25.387489105	27.823701642	38.357216146	53.381968721	5.003878202	6.33131768	5.183798722	4.36501795	5.835602973	4.728266447	6.511669165	8.324155389	3.6726883	5.870585856	5.291995977	3.980162073
K00131	6.4714263	6.134409988	5.735300229	10.688573663	6.209024784	8.654088562	5.742346162	6.815343556	2.684015625	3.023969855	3.021703773	2.22963861	4.017090541	2.996557372	3.97261912	4.218121985	5.210795192	4.524746785	4.528163732	6.146406834	7.464082546	5.406876185	5.69102044	9.974776636
K00132	83.447854773	78.594912121	81.091858263	67.8679154713	78.324942103	210.322763712	29.628846559	18.620409617	18.292809012	18.095421775	19.270935616	21.90478773	56.955786043	49.731117466	63.264114702	54.701125609	52.678133898	59.372561114	92.9661414895	57.787793753	52.3912131587	66.817413102	74.929250646	72.917677524
K00133	317.080105801	318.443470504	306.951009723	285.0596502028	331.194160011	283.050097331	402.998931309	391.7523825025	402.9436790455	396.4956388206	421.0741129045	413.521320293	349.987874506	329.307350864	363.141931203	359.062631261	361.63783759	372.883808974	332.897990879	322.4108263165	326.149555281	315.1289013465	303.7672926725	307.449931835
K00134	401.508646405	426.3038085564	399.117494647	365.5809614246	409.097215615	399.49949264	508.218147672	486.280217299	497.118973481	486.522182321	502.551674182	497.330578548	489.308611246	526.89991834	517.1155838884	548.796675456	506.1232161304	662.971809917	482.491204939	430.262297026	456.206340898	415.283862551	456.1322850665	458.1369838425
K00135	106.484203666	59.8350269334	85.583192594	79.4283298685	84.062159132	80.1190844674	156.095461794	118.689155185	121.755478007	112.185652598	129.329300341	191.073685894	46.503607179	105.312006571	46.143289083	34.577959633	40.397935616	41.55822985	133.511165545	42.98642259	109.963204535	53.737903901	106.615667927	95.827018593
K00137	4.4508605	0.078422025	0.87950165	0.030500729	0.52747021	0.11746464	4.017267945	8.64865072	2.948970713	3.240272884	3.026840246	7.11065933	0.112519512	0.20820109	0.19070873	0.157224206	0.206996564	0.250542105	2.26084007	2.15401308	0.890985398	1.884553377	1.150739015	1.064135342
K00138	12.60040102	0.373617767	3.61416655	1.120482586	5.47082487	6.99999377	32.780434	36.265522507	24.145797391	23.570548239	35.298563046	51.781538764	1.342731543	2.162842694	2.040924191	1.438438394	1.784724666	1.827677107	5.112382163	3.636054828	1.287779489	3.24667837	1.938721471	1.347742533
K00140	50.234876151	44.926784852	38.367891365	59.812852819	35.766009844	97.977140455	57.996066554	55.901861019	46.97216207	42.494424737	42.131465767	57.272143849	73.123691838	53.274660113	59.951494702	46.716577178	51.153025028	56.850546883	55.352812598	60.407985956	54.409727866	59.002660089	58.385784139	46.366436787
K00141	0.91768145	0.059530564	0.49743518	0.053152885	0.127170488	0.099308704	1.16771025	1.33656821	1.55251268	1.13742151	0.649881265	1.637300556	0.23369344	0.055421	0.02737193	0.16217433	0.12503617	0.110003814	1.328664554	1.79028149	0.95345202	1.11494376	1.275237676	0.548249104
K00145	224.251104785	213.355299589	228.144797022	245.4007873688	232.059595038	251.256977285	280.273521727	276.952919606	270.629372293	302.8861350695	285.994800508	277.391498819	242.240858227	223.190878806	255.693840854	247.141028022	235.18199484	251.88321544	255.812450294	242.1039658068	253.307403511	235.1509133647	236.24382359	232.940324303
K00146	16.434729558	1.12472926	5.17736241	1.495461279	6.042347112	7.185752784	11.97021806	14.156364007	6.9915331	6.072189676	8.667345425	12.23651264	1.218149754	2.092065836	1.520472743	1.700830119	1.659921019	1.886295432	2.368119186	4.312690154	2.089085788	3.975261324	1.711660236	1.03574881
K00147	227.064488355	201.212801049	215.8367558303	227.974106581	213.800830544	226.523517649	292.665906828	281.525291508	306.185176702	308.3108709045	303.881605332	290.373790877	275.969004728	260.670402678	284.109065749	289.235819372	282.213334383	285.394309548	297.703008879	248.1181542854	242.1716275416	248.7220922227	261.7547761905	251.848811672
K00148	3.84078655	0.98869922	3.88222355	0.71770778	2.51874702	0.44375527	30.05559561	20.489773893	21.421017642	17.261479298	14.504900672	16.71007016	0.469657411	0.53639127	0.427066022	0.473944664	0.540002	0.468850897	2.123270439	0.8550610035	6.877826456	3.059925669	5.696876264	7.464504746
K00150	6.493992944	7.148869864	4.835689359	4.7519576357	5.578192472	11.976094391	18.595587274	12.516292305	15.231860997	10.001379341	19.103057685	22.63986435	16.202598596	18.377296305	15.879853422	15.52983009	17.818217807	20.790500274	14.113406346	13.23889404	8.728503799	6.721524065	8.350278693	13.956616978
K00151	7.7115044	0.2486181	2.177729038	2.2677741	2.47794475	2.4013867	18.23481542	18.370089946	6.534507971	4.133366866	6.471912026	16.701156325	0.495921827	0.71118103	0.83183829	0.75592569	0.79654851	0.69520764	2.28957505	3.691818905	0.975354574	3.384218227	1.63395332	0.942383336
K00154	3.639874665	0.331321065	0.86454146	1.765302773	0.61131536	0.225240374	10.12276921	9.855177104	5.26614605	3.454369822	5.402964746	8.45790373	0.622235452	0.436393511	0.614539001	0.581031365	0.486228497	0.547452714	2.851171795	3.181413205	3.204711136	3.255284902	2.160000959	1.818252352
K00156	38.275856232	32.574266064	30.461648673	54.1274338775	25.64750764	28.918312883	30.424259993	39.963684208	22.515587295	19.897371969	25.4710741	35.916661131	1.98983279	1.707810553	2.272352698	2.491619087	2.623505432	2.553393543	11.89985828	13.064383211	11.346139604	24.558444761	10.011755561	14.006622191
K00158	209.228631243	272.709471023	235.389026006	187.604830144	252.138343359	161.049435457	130.841911204	84.172520881	121.538182676	109.30780896	82.982752785	88.073359112	57.878602105	190.082476772	40.986125558	22.796511565	31.526864986	27.47298012	124.138746976	103.845095504	195.9660496865	121.604899917	190.4257093515	181.162632968
K00161	20.378975422	2.70102962	11.88463639	3.624406265	4.697723165	1.120399357	41.708569969	25.442735061	27.550531457	42.51452125	28.045816937	26.519571589	19.752449531	51.777711411	13.675013665	4.557031879	8.677369245	5.862544664	29.135313102	9.754338012	36.185809241	9.971154695	28.472167101	37.544432305
K00162	23.9257641	3.50341538	15.67331768	5.013792586	6.957327114	2.833359036	34.795204016	21.565888191	25.718093745	27.811542138	23.91153564	23.355479392	19.174022725	51.829151353	12.254146928	3.542405353	7.78378992	5.310356071	27.808763715	7.672329718	36.369732176	8.251758348	27.949754134	35.422068131
K00163	8.48447776	3.272930412	2.58787428	2.306357018	3.05771916	2.590707823	66.302806444	52.93269137	44.761135014	36.859405325	56.602099188	85.430380865	4.206825588	4.504650983	4.052902171	4.573731304	4.589713234	4.171375214	68.49521625	12.36359831	8.688613983	10.579376672	6.905310508	3.494938487
K00164	13.508154648	10.62833207	7.698968885	4.228712856	13.301456876	8.18555888	19.870167305	28.043056135	20.877577966	15.733665554	17.21092373	20.370546064	9.203659778	4.46895878	5.150356993	7.082543273	5.247586443	6.065176352	45.575509775	34.708797402	31.531569642	24.1489351045	16.218061704	39.0784934295
K00166	0.11317771	0.14468956	0.06862101	0.030759186	0.18495789	0.11407267	21.63223967	24.933950516	13.532806576	12.370839202	20.243636324	21.812848454	0.896138521	0.974949229	1.31563598	1.357443452	1.30153634	0.876643156	1.46015926	1.1620921	0.60666754	1.86030772	0.601774733	0.170139738
K00167	0.12702881	0.18284737	0.036584124	0	0.08217247	0.07485029	22.020125604	22.082824715	11.183081547	11.080056766	19.75313946	23.13543444	0.76457434	0.779685295	0.920804964	1.049988076	0.749337216	0.80214476	1.30004494	1.26222443	0.53744413	1.6316971	0.616890715	0.30969051
K00169	19.398417312	19.477429018	15.719776771	10.291514116	20.673591735	31.793064314	45.235460755	50.32941632	57.744324932	44.601530678	41.904063209	59.894816371	60.317254469	55.982583895	54.513078352	51.994919992	60.612510245	61.233855831	59.6188598685	38.493825215	30.1820016055	34.627299698	41.736183106	35.270737938
K00170	18.157475328	25.157142817	16.004505791	9.6843114835	20.403064971	31.031412854	40.795966775	44.401504178	48.339030423	38.933345392	41.615396186	53.907071992	62.412176441	50.599003973	53.939105776	51.73959497	58.42038303	56.823199475	56.2588201635	39.396779695	29.013136938	40.062678199	42.252642902	35.082387178
K00171	10.506344476	7.762332067	8.54195742	5.868607741	8.334343605	18.305787531	17.233033335	20.304665334	23.0719127	17.07986009	18.08330166	18.015029597	24.889709338	25.16302468	26.541952215	21.60959214	24.685482524	27.343662294	20.24639456	17.95019929	13.614534377	13.353730829	21.839409081	15.683850692
K00172	20.422627192	17.100891027	16.195493144	13.212344418	19.949002506	33.0175934	37.454838795	38.485312564	41.964937454	34.416077584	38.059969308	54.685015955	63.607597704	53.592615742	53.162616118	51.628523218	57.60577643	59.607678289	59.277409776	38.576998244	29.6473313375	36.394067216	41.514076043	36.843604068
K00174	449.507989484	458.230632695	481.6631794487	477.1768230595	512.619947003	429.269867746	439.158800093	478.28061708	470.688240825	479.107137636	544.311064336	530.500705944	450.56231909	415.806829108	515.551495072	504.518505981	514.599617246	550.761705049	393.935217113	472.3499681015	449.343917999	483.1607632465	429.8902259946	407.053820047
K00175	455.704947251	454.595999405	474.242675764	465.270179275	515.424796193	417.239174115	393.699427853	438.652118715	433.440337965	437.868983306	496.35030382	482.065421211	427.260250924	392.260632263	490.941288979	487.000774043	483.60780593	523.163224118	364.122827357	433.9018004514	413.8832413715	419.966193656	390.4826817228	376.265772232
K00176	2.81989887	1.55778787	1.46548647	0.75860814	2.259635	1.59923011	1.11487802	1.17043899	1.017343183	1.209987365	1.174226298	0.944186747	8.067024466	5.51600469	5.25254843	4.030124956	4.738691845	4.372576793	9.110912066	8.337088274	9.489419408	7.206816716	13.00998226	11.08047533
K00177	244.948218465	245.775474579	251.391354389	231.336242613	274.013885755	250.318548107	233.847033123	254.011162041	246.481706833	245.891935506	295.452028979	287.027856672	264.748860644	248.771491151	304.125582257	294.368614058	288.514569537	312.276428055	223.0918854755	248.908548306	249.3010338485	232.212529212	246.349098672	224.263632881
K00179	191.025976213	190.757395468	198.992048707	209.553609345	201.194051201	192.277762385	321.497768798	336.592245891	340.9584111515	339.787744756	351.669046786	389.256646713	320.733511862	299.638006138	356.40203465	373.636398029	372.46898277	391.39564619	304.844920929	374.0224662085	278.8287556725	284.9367793748	296.100618857	293.2929148924
K00180	187.095846364	192.540428041	190.150796423	198.7488145	190.613418835	173.118976513	247.297106035	253.521710028	262.877454181	266.133218056	283.161958107	292.980023182	250.472144661	231.756271166	284.021247035	302.625738035	297.76170843	312.406435201	224.475763447	222.189235169	188.597315477	211.639746428	218.394955392	201.266994533
K00184	20.960371525	17.865451187	15.005110716	10.443317148	19.435421773	30.353133762	5.168011773	4.583687688	6.336731827	8.832299317	4.874805295	7.023161968	18.279658227	27.069118417	30.083518921	35.63169026	27.694913812	36.665919641	26.405673852	29.316007341	22.889201813	20.055910727	36.378149943	37.087903732
K00185	1.675952346	2.538719228	1.270237321	0.238266779	1.454552024	1.250881358	2.405547466	1.495436725	1.92522764	4.3027405	1.947460833	2.632358886	1.998140999	4.598471824	4.234340493	3.533150322	3.24762876	3.845072726	3.905815478	4.999793169	4.288204744	3.270133803	4.960087872	5.030392692
K00186	0.1429612	1.1843115	0.16583425	0.010253048	0.09247891	0.017549638	4.240503531	2.624142777	4.653792518	3.308413009	4.65295932	5.089028058	10.39127927	7.2884915	4.44023688	3.73649071	4.414126	5.49120217	4.209668674	3.344061825	3.897895452	3.070684612	4.035990045	5.581663835
K00187	9.195737337	8.05567168	5.053838032	9.375502959	7.596239804	20.06703958	8.269363115	7.191102486	8.49780503	7.763803821	8.82259829	8.218868813	23.847593378	14.86295494	14.480951015	11.07103135	13.08974338	13.73760075	8.922734513	16.632439541	10.7457037	13.718240133	11.92369939	12.176945227
K00193	0.41573842	0.95682013	0.169306591	0.24189459	0.4333591	0.38710473	2.43535793	1.36108282	2.457913218	2.45267185	2.708929074	4.80162621	4.164403627	3.633283115	3.869205484	3.398922411	3.508772215	5.467506356	2.78407995	1.613238844	0.820104539	1.093038789	0.598723892	2.435511159
K00194	10.170014893	7.894367806	6.14276177	9.28628218	7.405399436	28.722128894	13.3518502755	11.645323561	22.615690312	16.254320847	9.878257397	14.720709622	28.598461911	21.423582138	20.470343894	27.49366771	28.774572717	31.200772096	17.825541305	11.264744776	10.720788112	7.956911192	18.71433156	17.636224362
K00196	31.452524124	36.547794094	35.541387846	46.689430485	34.582764626	89.269669167	44.048643382	39.883158009	43.563954316	35.577627232	77.264094473	95.563318095	41.220836342	37.204387433	41.755831419	50.981484235	42.538740841	40.014973158	52.780686267	32.093745119	41.395818002	38.427983289	50.716638274	43.572243921
K00197	7.388726355	5.82389984	5.01897978	4.193883379	5.152252833	16.606782376	55.965309816	10.952816054	19.512219292	13.11740335	11.191649407	15.544396564	35.222345619	35.921486025	38.809771667	41.776598173	41.546548063	40.467345863	13.160578198	10.362007486	9.049878167	8.32315321	14.69590548	14.366099851
K00198	17.565485141	11.992210634	11.029994611	10.397627205	14.00187337	42.556431151	17.948402175	20.361637671	25.123781585	21.538906387	15.568561061	17.672665847	35.460181697	29.496458494	40.697566354	44.17166863	44.924512211	53.136910351	28.573909935	19.091397619	20.542865182	15.67670652	39.751750351	28.851425502
K00208	235.000660626	209.978883068	222.930582686	229.247309264	218.067747852	207.413310041	114.084366237	119.513150421	106.65989319	124.665759525	117.363483588	89.3557397315	167.749735709	151.252386684	170.195115287	170.8992075	152.955524753	165.8361044345	220.795815596	193.263629943	202.11160432	195.704683057	187.1777833877	177.00169098
K00209	18.218252498	21.172077922	19.584699504	21.089752017	16.371585847	29.673368364	15.0199892165	14.74973744	21.400670422	14.130171851	16.281207593	11.237751609	30.110136746	18.491127363	16.382740932	14.123520791	16.082879261	14.115231619	23.038143429	22.41480406	20.407305965	24.969381223	25.027146975	26.78324266
K00213	0.4378678	0.35763878	0.34291795	0.079335146	0.46214193	0.12730691	0.331325506	0.179636455	0.26202552	0.38994517	0.35028463	0.272243396	0.284330757	0.267500454	0.217048964	0.23746498	0.262272167	0.274150719	0	0	0	0	0	0
K00214	0.23990956	0.3748644	0.36365065	0.30427647	0.2777135	0.6882192	0	0	0	0	0	0	0.012035824	0.10418289	0.07350707	0.15734854	0.036161352	0.03181389	0	0	0	0	0	0
K00215	255.494753926	279.751360196	265.005393097	215.4402290988	272.146884401	210.474811448	329.430827167	326.795089506	331.99189442	335.286765286	355.264403552	357.291337731	289.5337344404	273.273034953	300.8994690855	288.666333134	288.157884463	295.784718496	297.413103697	265.059180785	278.840256322	254.6610214845	253.11519964	257.9475412416
K00216	4.64594398	1.543057193	1.617824606	0.408311972	1.911515654	0.413055714	13.799759901	9.523783827	11.288548402	10.120935477	14.103041478	21.565427264	1.111271324	1.0020806	0.763443854	0.806647786	0.801975428	0.80880535	3.70242047	3.390656594	1.799721321	3.346984141	2.26966475	1.241309339
K00218	10.25555008	10.602763738	17.00990606	3.98073051	9.39688472	10.32382154	44.187250255	48.562124662	41.047876695	34.1144301	64.159589399	74.347310054	15.985254136	13.38680191	22.486588446	19.250278083	20.861246909	21.8948086975	14.119188712	17.6909651375	15.98380732	16.759583456	16.410401423	20.093380271
K00219	35.008013129	18.817901263	26.418483644	10.420261261	26.120867624	45.392286322	64.540960122	51.689364711	38.615740224	35.275916192	51.687510922	72.884523144	23.193809754	24.746362394	25.074415292	31.231583012	35.214706501	30.743589697	33.795769501	23.49245267	20.313825723	21.179428024	25.61323103	26.9293599253
K00220	1.151279304	2.06307211	1.597823295	1.039684903	2.461947404	1.218561567	0.914163884	1.89091638	1.45054914	0.9810907	1.44975691	1.23892928	1.780438319	1.05820536	1.56924234	2.1560495	1.84359387	2.69656335	1.73433341	2.686805247	1.16403599	2.310020899	1.5694930485	1.865543006
K00223	0.34117964	0.35383034	0.21380489	0.06932906	0.32492313	0.13960835	0.05170093	0.068697885	0.062009767	0.06869553	0.30075562	0.053587444	0	0	0	0	0	0	0	0	0	0	0	0
K00226	140.306614516	121.142072654	137.912953195	130.5302962695	141.740715256	77.215711407	144.282032401	141.363570609	147.649007467	158.961198308	159.0460526455	127.3864237815	109.430556335	122.2890142075	130.204449356	123.1098902955	131.404731535	132.814736825	101.490672799	109.960926646	106.461799973	109.094050199	89.2790459417	83.607582979
K00227	0.32521918	0.2548265	0.14099763	0.081259295	0.13572781	0.015454157	0.18323874	0.09739182	0.3106159	0.26925054	0.09007958	0.08139657	0.05281021	0.060950547	0.012901255	0.05178047	0.04760007	0.06979569	0.6381647	0.20957516	0.22702874	0.06944208	0.0775352	0.08495573
