ID	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10	QC01	QC02	QC03	QC04	QC05	QC06
neg_21498	1145505.904	1157872.661	1080362.973	1047186.76	917146.2522	1160174.693	1044092.671	1116040.733	1065945.36	965982.1726	2000801.787	2395920.045	1819808.985	1025140.184	2170977.232	1306774.226	647280.0307	878300.8585	832089.4538	1685185.485	2364258.687	2117792.658	653393.0039	678310.7423	1374964.821	1927088.249	1103650.2	630023.7587	673435.171	2324054.829	4584044.238	2271189.623	1422651.598	793903.0605	829405.023	752170.1929	990068.5508	804583.6325	1573516.549	1877678.132	2350559.823	1532039.396	2299927.966	542839.1978	3036350.844	1331862.115	1231296.558	2167025.745	2250733.373	1396505.166	1319932.551	1311716.776	1327340.858	1346628.643	1320583.17	1328469.256
neg_22048	513319.9082	543258.6397	284702.3485	513264.9266	547711.5824	570703.8741	364948.7608	346793.5643	490503.394	566467.9974	5812400.256	7807875.401	4351606.491	1355536.646	8827636.63	11015969.17	6795929.15	7899688.176	2526903.925	9152754.969	5410145.217	9489180.058	4903262.611	6866199.997	6942393.516	2001340.404	7683119.874	8915835.327	4165967.941	8137167.587	4148323.996	3311675.843	2577334.851	3044780.508	2004679.812	4208294.792	3428284.717	3562341.634	2795018.367	3764374.992	3118865.206	6707550.605	2965548.968	9391610.543	2506726.129	5668762.864	3666508.665	2011767.559	2085774.917	3047169.607	4272561.872	4199941.805	4213032.521	4449463.607	4262972.364	4277951
neg_24405	66038.82369	94570.36591	32606.41964	84863.27307	109126.585	83059.39653	64411.34097	48423.06045	86416.9397	97788.79821	110401.8435	109911.3143	298951.865	10817.42013	45050.20766	191219.4797	99280.60228	131269.744	10471.70912	72415.71854	285390.7168	14928.81564	98069.51159	19301.8652	64963.10818	273089.6282	140009.1408	66315.67775	73958.56222	209653.8556	53964.74362	54394.97434	21423.31996	19248.97677	31630.61038	115467.9344	31620.88926	131563.4355	64267.57378	51065.20411	103282.4361	105254.877	11391.17573	75032.8055	39425.74609	34315.95125	164654.2186	75777.24237	10973.09949	56880.68477	96428.45849	95488.39005	96824.18273	95953.10448	94877.29927	97431.14647
neg_2647	115751.6933	126305.9833	89245.4448	155190.9876	210698.9771	124306.8883	126578.2735	100208.0597	136899.5015	186789.4558	209190.3588	196747.3752	204823.4307	32373.83628	42265.73979	134672.7147	162655.6807	123662.6904	29026.85107	65638.1198	47322.8014	30725.13706	115039.0216	36674.5667	70464.80212	760391.7482	97944.58352	33740.53388	122500.3702	36149.31	46205.14369	31458.1727	56678.52966	52782.35911	63848.25256	23242.29953	40049.73249	59062.61244	62065.99905	29785.35682	82874.55595	169285.9285	33816.76147	516480.3055	36594.46155	21525.69829	179558.7537	49943.82095	17583.0647	44804.18249	81930.64455	81099.81919	81316.1276	82409.26086	81342.33937	81942.69227
neg_4493	76096.81769	70921.66212	75487.71081	66178.75995	65360.32237	70492.93421	69480.88653	74039.76253	69005.47758	66707.35684	180029.4856	51214.55807	30445.94265	55593.76112	27182.97498	40761.61666	37923.79708	33005.90134	328444.0801	41568.08792	35010.95422	116710.1871	16975.12393	38539.03987	25949.99232	27724.67295	25640.30888	52776.23111	25756.10549	14851.96362	22341.3094	42974.85795	18780.05914	30635.53003	12939.51889	20694.06227	42382.09656	23795.47339	125778.2899	101897.1831	29992.04418	26255.71878	21361.4468	12121.86051	33867.23856	88564.78454	52988.51354	29400.20558	81163.44343	81772.092	48036.94931	47261.78168	45608.66833	46455.89399	45517.9853	47642.91529
neg_6925	95572.64834	99635.93732	88919.50021	85073.87055	100352.4754	95474.21968	88222.88302	91350.32994	88382.52091	98754.04203	260364.7116	490111.9931	252946.486	146742.1063	102144.475	218926.9926	185008.63	175231.9276	32654.19124	142935.3792	262689.6286	30925.25204	90938.67492	97919.97925	42894.43224	507340.081	352193.7184	78677.38629	159896.8941	140479.8627	44208.74792	65392.22095	143838.6436	58766.32421	700988.1646	124113.3181	377267.7326	346704.0839	104927.0509	379801.9011	74973.69749	37436.6596	26477.15281	306136.5215	311611.0109	118367.8263	1263944.217	66360.74232	183833.8331	154652.0922	147117.2902	147766.8006	144571.1344	141885.9696	142605.9847	148207.31
neg_8293	743.0065072	1150.220844	0	0	0	0	0	727.7781098	0	92.77390119	4.236135355	1226.396906	0	89653.9875	0	0	0	0	2845453.506	6983525.117	0	0	1077.307651	0	0	4781.80619	0	0	0	28350.10683	1427837.629	1927.023086	1217.465943	1331.836265	0	5104.583582	0	0	0	1612.811626	41864.93546	1536.376655	0	0	5830.820858	1553.150259	0	1730.60779	199.1769291	0	491870.7343	499921.4268	482553.0981	468376.6915	482004.1184	497883.4388
neg_15291	2587.39842	49.35850191	657.7268523	5230.497239	4039.130639	0	277.0833649	1284.541976	30.60980327	5638.644838	0	5.016641531	0	0	0	0	1652.524392	0	0	170.1742698	0	484.2178331	0	1775.171103	1005.287721	450569.0885	0	0	6144.409212	0	0	864.321797	0	2765.640043	0	0	740.2110643	0	755.809469	0	0	0	5804.588442	1772.363983	0	0	0	0	0	666.3496856	4682.973133	2686.247457	6356.909046	824.5237427	4563.169759	1313.997703
neg_24515	34188.60589	48695.62324	34250.80324	93341.46296	42093.0405	42553.22891	67921.46015	34840.69473	68471.01226	39778.44449	65574.83687	163711.3366	331795.2862	6017.092391	82805.69399	70457.11415	20696.85142	51643.27171	54678.57436	437234.3882	444885.2953	159685.795	18225.10224	19142.18571	19650.27714	231678.6577	202708.8088	375303.9694	14902.95876	773564.5617	1283426.588	126603.3361	29369.01719	133172.6905	248868.2439	1113748.253	251108.9985	696484.9819	156894.1715	179216.7741	509791.9128	622085.434	452759.2373	213436.5049	385044.8299	75393.58472	24117.48837	269844.7983	75965.87422	61634.67609	203163.0159	202691.9965	201075.9492	203962.9332	201113.8875	204604.3616
pos_25605	9287363.962	8411037.19	14827661.93	8467903.846	8490981.562	8888475.995	10428283.95	11587820.42	8336085.107	8615310.838	6750205.022	10129732.99	7470617.052	10057079.26	8004180.788	8522211.981	9145070.778	7376244.265	8966854.869	5771947.207	8881657.943	8592328.703	9879932.241	8942925.483	8163636.058	11621847.05	8806884.295	9788551.639	12699980.58	7983796.835	16139189.28	11767099.63	14931772.98	13839164.49	12409546.52	10912224.74	14257952.84	13144173.27	13960856.75	10596182.17	15056719.78	14416626.69	25485363.62	11298459.07	19794555.77	19127015.06	22411099.38	21148006.48	12199730.11	18162971.21	8912721.484	8769809.974	8768388.604	8710790.606	8561872.087	8620656.469
neg_1118	303526.1416	245184.1393	407878.8597	277370.4837	376671.2104	260220.9402	314155.8198	351796.9504	249866.2793	320403.5463	48563.76208	136093.4666	226771.044	6593.907179	82432.18398	1093872.478	24483.32315	518702.2	48149.07437	1372780.6	753928.7791	371697.9003	14545.71217	22881.02582	47056.27016	10838515.56	725697.3253	335776.0422	7032.990107	208111.3892	489616.1795	247442.7103	21843.68476	48236.5805	6808.810061	5024610.39	1208487.688	4276362.373	269602.3328	693884.15	2149331.591	146042.0197	11481.90871	1034178.909	2039780.836	2868655.902	193418.2057	40857.73582	1079601.559	1181519.058	837284.5112	838309.0635	826201.9438	809590.3955	804254.6369	793818.1991
neg_20380	88305.348	175433.3394	171286.597	111234.3248	171988.2517	134135.7068	131875.9733	125850.3349	137830.3051	141047.4788	3156.010932	161214.1421	11400.94758	9642.819929	11606.56702	7431.107533	6446.846386	5963.151566	12096.00194	5137.741317	1937.032446	5559.06003	15711.98133	37915.70692	17622.81878	56386.37575	6523.840345	6925.451634	13460.9251	136919.6251	8479.429078	41051.53736	5876.295916	11789.23471	5113.570402	509.460327	2639.996982	3480.344483	2377.2019	419.9231817	6006.923991	1474.72948	7414.011016	35331.93848	37074.59807	1197.612626	22174.53919	100284.1512	1485.769914	27236.79051	27957.53719	26789.82698	26206.44255	28216.2217	26749.71249	28018.41051
pos_22704	416634.4985	340287.5027	249666.2366	505422.2611	1113186.34	384209.3138	416762.9572	330235.3933	434132.973	880674.8583	2261813.396	1710510.661	3248160.838	629204.2238	551289.4931	5901818.949	666413.7572	2933346.929	308744.4016	2149473.112	989539.6646	473724.1278	889149.927	391700.574	465440.3404	5281923.285	3685261.14	1222107.248	1252657.378	1921984.917	425797.1796	1165449.062	832059.5278	586368.9357	501152.3263	695546.5789	602826.2367	566335.545	531447.9697	479715.5555	898060.3587	2871320.405	253815.7331	1882141.842	1504501.773	811614.0962	465123.4603	780048.4943	569922.7583	1170287.937	989056.373	997679.7005	982553.5196	979017.5533	988970.5693	996671.8997
neg_1814	168419.2033	149316.3748	126177.4354	137164.0126	140820.0727	174013.0018	138703.6462	137565.2167	141494.5538	151183.0146	31495.83104	140053.0921	22127.10405	57927.9487	8526.767516	4985.88071	15251.11528	7236.693286	457.8094685	0	0	21020.85046	12681.02199	5108.349628	18912.73011	23657.07667	7679.807649	65803.87867	7609.347639	2741.108308	2829.804698	9664.546011	4458.6028	2479.378205	5502.523695	508.6538771	3567.974728	2314.181455	49668.99538	477.0777423	7333.459985	18326.47131	1158.535536	8567.438849	5660.553949	1391.062739	9112.052309	2013.027924	411.221287	45373.3977	22202.91918	21930.9098	21901.88863	21514.8728	21389.29063	20931.67633
neg_6549	508156.4305	521021.9731	427331.7415	479667.2218	485186.7836	502732.4641	474172.4771	473452.6666	476771.8215	471443.8593	134031.868	247084.8327	253820.8592	468961.1485	363067.2132	204742.0479	407633.7276	242768.9059	110405.2259	227916.8577	113961.3493	167276.5082	217507.8424	331848.1173	259714.2251	141555.3686	215827.1055	153019.9464	292475.828	182943.6606	263375.9648	243666.3226	176833.355	193252.1634	212442.825	122014.2867	184217.5639	164699.9518	184446.2858	265313.0664	292099.5947	187717.0207	231814.6929	295802.5224	180318.0839	178108.7296	319781.4015	235819.6677	179859.265	291887.038	197519.9149	195851.1646	194096.4603	197643.4695	198339.1037	196197.7548
neg_6978	635248.3885	35823.15339	37546.95771	466306.8098	2869041.431	331389.2833	268745.1175	301112.4252	246080.8045	2233478.059	60791.85223	122805.7242	120087.6985	149519.7046	244999.3408	59056.12252	19960.35801	34234.23523	50575.82883	80020.98585	206300.6284	153067.1206	34195.94788	24137.02424	58509.41214	59742.41594	71258.52941	35719.87956	11096.85218	66959.82607	252029.7566	175788.2879	50934.5542	18114.49656	78721.77177	43932.67633	48487.74438	37965.2659	34972.13931	30543.92682	537906.4004	7837790.598	34044.10852	2166299.779	37116.38093	19927.25854	32754.61614	24246.06489	7512.993592	45829.94557	310690.4762	315257.6766	314614.9065	317938.01	304869.6612	317968.9792
neg_12973	7019715.717	6906877.556	4700096.123	7234243.122	8485309.338	7165234.53	5369675.298	6499245.306	7143856.343	8706251.946	5167334.831	7571849.451	2591805.951	4860695.452	4985500.449	1665421.283	2300883.875	1500261.607	3325398.042	5748073.416	1746553.512	2483911.577	1096933.103	3105515.998	1359531.811	6085565.123	2016613.495	4045020.306	2552742.64	3206023.185	2840647.527	5587923.128	4728765.079	2770127.237	3328734.109	4953063.397	2881230.482	2939537.755	7782572.851	2795012	2460531.792	3614775.559	4829019.206	2042552.303	3011408.376	2202720.221	1553338.794	1957005.159	3080525.62	8935388.759	3264571.614	3438105.612	3309297.853	3368246.052	3587815.411	3673018.476
neg_20974	2350578.197	1393203.347	1831864.928	2424805.536	640608.1792	1781357.57	2207798.195	2116222.776	1851775.892	1104452.47	133329.8151	870002.1772	497017.0966	324690.3138	337491.7271	606446.4349	262842.5952	399470.9398	74976.45328	245256.1158	97850.20234	213119.3115	148823.0816	166453.6262	76040.77249	1446188.994	441834.729	309782.1234	290996.5144	424359.8623	454024.9523	387972.1326	413592.9491	441606.3942	118634.6985	181352.2995	559296.1064	255255.5736	265363.3611	440216.6703	379226.041	304257.3825	186719.6881	456011.2026	387886.0876	1194978.262	587192.3899	692295.1418	72098.14051	486806.9978	362076.5541	345537.9751	347703.8918	354118.3024	342407.0707	339083.1583
neg_4166	115606.5191	248128.2198	104923.5122	275058.7235	148760.1405	183773.3618	212845.2349	107484.6782	252782.2453	135788.9335	1689965.812	169192.9746	459244.8783	33818.92721	81520.67703	557209.2812	486623.7542	457952.7408	7145.224535	692301.6373	188728.8502	106886.1999	481741.6189	136499.0717	103719.257	509968.631	497573.7078	179797.0978	45205.29407	264758.0355	378980.1245	62234.30055	15177.73438	23554.07325	431275.0795	541451.8594	282521.7941	449333.5364	51130.30517	244871.0283	198489.5859	149151.8913	16829.81564	676239.5353	393920.7131	218181.5006	251782.8405	208807.0698	267785.113	134972.7811	263070.7627	257197.583	265735.4997	263025.2329	269606.8348	259692.1655
neg_11633	3386968.967	3219203.793	3561238.817	3417003.344	2019075.796	2748954.259	3297026.393	3206001.529	3443892.397	2262622.997	480403.8411	2559691.943	712931.6021	1023018.187	641053.6513	533439.2491	846257.589	549433.0728	364726.9627	1263846.505	484629.5343	776693.645	388457.8997	821862.7968	302830.4942	5582273.77	638918.348	527115.8897	2485576.065	933086.4999	771902.6455	1516951.666	1367190.924	1563392.993	1268148.506	1631883.078	1273262.911	1828043.823	2112969.901	997017.0471	1316906.629	1809859.287	2512297.472	906372.183	3170431.916	1996921.798	1626689.616	999169.3527	1735443.822	4126241.738	1229826.053	1153416.574	1220553.27	1231784.818	1320587.413	1223854.32
neg_12538	233129.1353	3553.356061	2423.398782	46998.06423	131604.5243	82300.27277	27140.29286	121334.377	26026.80693	158218.1358	6337.041405	5263.009551	7611.061423	5632.831363	4172.843889	661.9945298	129.8221925	0	6787.942537	10173.28817	4769.378042	1591.653124	463.2727743	0	4131.314641	3113695.728	0	677.9381516	1013.792554	1210.101339	4443.224845	0	1003.163565	1106.178187	31161.38978	76723.77741	26830.99188	22328.76154	1931.716809	9979.350218	0	4079.259342	13775.90069	8623.137611	8361.070956	586.1234679	0	15126.1642	2125.204953	77.86937811	46139.2858	55946.83036	49735.40526	48465.10575	54149.86614	55335.79428
neg_13532	575.0075805	136.4695874	99.74194056	806.9869044	1941.107238	1023.82495	0	92.09750137	1090.788233	1303.0824	0	596.6900116	1718.464508	2132.497738	1317.790399	0	5201.443684	4017.014468	329.0380869	0	73.57884129	3785.944282	1068.005383	415.0855269	1075.188988	675549.6221	4744.267356	156.6843608	4099.427859	3627.370679	501.1655403	165.7348332	159.4753698	560.6646332	3181.308348	3909.419046	4109.994415	5945.371556	2097.70966	2363.615085	1573.165741	437.6995578	23332.95627	300.885755	1414.52367	17104.99358	2035.321816	0	0	9216.494888	778.1822367	81.74571849	2796.989534	386.5162411	893.5960672	4671.652884
neg_14124	783951.1895	82420.49354	97376.87078	198590.6975	1541358.764	399937.4163	104988.2688	484617.031	162782.1387	1435238.34	4129.581395	99630.09159	32530.4109	5668.323449	29174.77027	8969.915208	28426.27121	24806.75772	6213.101955	21576.8318	35774.76445	277432.4144	42296.57667	34642.6614	273372.4248	59128.78151	13809.2732	0	91330.78838	26481.01456	91922.01543	139235.5782	41935.50486	25716.87583	2448.658882	46085.38177	30257.35631	14396.81201	38293.0754	16162.37947	266575.7314	36338.6476	131562.1911	1802663.507	82936.06749	17499.68877	48599.93138	26548.32187	41673.82814	420353.9016	138503.7435	155476.2686	147920.1319	135809.5668	150596.6523	161837.626
neg_16235	45574.27899	88989.8038	38409.45575	31613.59583	21088.03876	14453.64231	66261.63555	54169.59185	46376.73078	20484.01561	18924.15118	0	27626.14899	18272.87457	27489.10511	152577.4563	14926.89898	87582.29866	12752.96178	2490.310941	85651.28147	22204.86002	272.7936481	36977.94087	550.3898903	18605.89695	165902.6957	0	4510.238567	1019.882523	32.88669352	34561.12274	3971.904158	6522.406145	0	12997.94816	1307.308788	13695.33736	351801.6729	2533.209606	16977.96377	12562.3781	19192180.93	39.35635072	0	11710.90728	16164.0537	57953.83958	20246.30265	303.940331	8035.342293	4263.07187	9749.166867	7073.479205	11467.74438	9839.340612
neg_19404	1092564.583	919839.8256	701626.6666	981495.491	899180.0254	991894.5511	884894.4642	921368.5599	914852.6518	1059465.497	1548486.069	2312714.864	1298760.787	1515699.539	1456121.366	12834048.43	842746.3264	7007637.098	1955599.502	1305342.267	1870158.49	1148218.408	2129187.126	794575.0024	1746153.015	1476750.202	8760936.29	1197327.581	585580.3253	1515753.058	3449161.418	1464048.944	896221.5716	895649.2727	833614.4159	837097.3957	897563.4953	750625.8128	809938.7759	1380908.361	1769941.123	1247477.573	1226623.446	2065231.194	1649936.05	1151653.767	726519.0198	2484109.304	1164128.91	974554.3049	1195990.551	1173132.691	1202817.442	1167364.199	1196177.219	1180168.585
neg_21029	107611.0884	135794.5402	111239.8875	127476.7356	116912.4887	124603.3031	122319.4602	108283.0666	128129.4474	117692.0234	1157335.418	1593811.78	1235581.533	1553120.277	1476439.818	2619376.076	2566337.481	2421704.641	1078067.129	1642553.213	879010.887	2423747.855	1725716.964	2110277.071	1908631.818	733313.5425	2892864.032	1107351.957	3451393.64	1701221.653	1908662.427	1104582.124	466768.2412	2363834.451	3892942.126	2029558.646	2178476.362	1513212.947	1032427.553	1615918.052	1573407.725	2099426.461	3194322.505	2213813.369	1964702.032	967609.9781	823079.3409	1521652.872	628233.5546	1352913.757	1201657.9	1232759.369	1192611.395	1174394.899	1182269.451	1193355.905
pos_22353	35873774.73	38660368.99	27856204.45	34348513.84	27594649.59	37082475.15	30002485.85	29083235.31	33563326.95	25530819.72	35279558.99	219840311.2	55696147.52	16425740.07	97773353.61	69310700.85	40437492.54	49663941.1	96077898.09	117789169.1	227012259	87804767.29	46926749.58	131086269.1	74113379.62	64803984.25	101595233.4	73644200.47	101022333.1	137724209.1	216173574.5	183756553.6	62316571.37	97788275.78	212412206.7	231507974.8	145369487.6	238578462.1	214486557.9	55065035.98	279891785.6	132826714.8	332215383.4	62275043.1	260376656.5	98291289.3	292767491.2	15990311.41	117193367.5	190529103.5	97694800.32	109004265.4	101283145.6	105846130.8	97251925.24	97497245.99
neg_3915	362174.8294	974015.7488	186961.5764	767498.9373	436697.5471	704341.8022	546762.1805	284486.6214	831098.6814	399590.4511	70603.64976	59275.06308	59166.1312	2285.489843	25415.54618	103458.4257	41279.51142	90329.2176	15282.82922	237472.6823	515787.8791	96489.21101	54181.34738	25926.62943	44027.60267	1088385.515	136689.7618	227876.7665	43876.86906	228361.3738	827766.2199	16613.86497	13884.49638	65476.23582	103552.489	364174.8156	119692.1915	273470.2681	19070.33099	23140.75015	55212.02537	48696.37986	11821.58683	129883.8935	110415.4372	38303.50041	28525.73604	60070.55408	19549.84002	41740.27355	177209.1578	174690.6815	172042.7695	176120.0353	170644.5238	175373.0328
neg_14290	1554.242504	4822.832519	4001.964724	8025.36338	4088.612935	4284.187028	2051.897502	6845.328787	11878.7852	3942.069134	1368.763344	1799.510981	0	23095.33633	232.5560477	4657.686268	70401.41303	11578.46537	0	0	969.9056732	648.1593156	13300.95571	8389.466141	29950.86227	1592548.368	3468.789219	4997.180357	191470.2383	13443.71005	0	3165.50696	7100.05647	301417.4766	203.3755611	811.020822	19715.49666	1127.134075	4059.349548	9187.966038	1331.244543	1552.110937	44468.27585	7568.702153	38564.39179	0	17373.24463	1370.698795	420.750583	3138.006702	48331.35624	54125.61602	51079.66437	42643.61404	47521.94611	50262.14333
neg_15613	94592.34201	68431.54324	137268.4804	81662.05252	61492.66584	72016.37491	93741.29704	108628.8335	74116.18641	79907.60987	94840.60341	145458.3011	100786.1426	921743.7113	103536.7554	71155.22576	1702388.867	424763.9095	188903.2943	57932.10263	168182.4174	99076.27164	114755.8233	238199.6843	206788.5095	109003.5683	102235.4794	120397.3434	213069.0191	77290.91371	148163.688	152591.8751	126194.5747	177420.8765	283805.535	78130.02617	273526.1149	165903.0906	238596.5783	179736.7447	176118.1428	120317.4452	176726.1709	87181.32804	235125.9913	343426.7602	569137.2876	138953.0547	84684.37536	268460.6727	196923.1341	181968.16	190925.3477	186533.9534	192451.3025	184315.9123
pos_24222	2052530.702	405088.6661	269359.9655	766001.0618	1715262.391	1180461.45	574092.0241	1134037.794	574952.9189	1867713.364	2547191.378	2326789.119	4577302.623	755205.9186	596632.9587	1614302.378	598264.9812	1011443.666	414855.1302	3226374.912	2571024.148	416578.6184	1571207.72	418834.4564	566422.1401	3550587.471	1240880.161	784391.8045	2553452.471	2492347.063	979431.4718	1626620.225	984266.7537	822135.8772	900453.6914	859228.2034	843294.5982	579313.8249	304753.8934	481333.8985	1572390.415	3157801.83	476525.5168	2014944.966	1841886.691	940668.7778	184913.5457	1385897.209	407575.5452	5173928.467	1364296.817	1349076.12	1355797.116	1366310.714	1353893.148	1365677.591
pos_25473	2197.074417	2287.853954	1011.357604	1948.048254	3628.418495	2182.797346	1784.137592	1942.929376	1999.56221	2647.297633	4959.971003	721.7789535	63645.24929	0	1502.997456	28826.23355	131.0732522	9524.902174	575.0251031	7115.948021	3710.84692	1309.061594	563.2091967	391.7195253	805.042734	388035.2194	12466.68843	372.9858239	520.7425114	2588.56643	225.5732131	2188.252131	2244.902618	0	0	4230.605458	3465.25484	3688.149207	11816.03965	326.9485227	790.0656557	4575.661064	0	16961.98211	14976.19098	10791.72166	1715.072165	541.5850749	562.6889793	6029.85375	8475.789437	6895.78206	8942.492722	8250.471977	7667.486743	8414.8282
neg_16624	0	0	0	0	0	0	0	0	0	0	0	0	0	78448.23457	0	0	1373.380975	625.6042016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5877.457396	0	0	1231.834491	0	0	0	30729.38625	0	8458.905607	0	0	1284.570175	0	2422.498004	0	588.8614063	943.138031	2363.747783	648.3171218
neg_21265	11026904.86	13043698.84	10804220.04	11540699.61	11207853.38	12174474.99	11280346.67	10872807.9	12040515.66	10992242.65	3184003.274	2824855.656	4572190.941	1516506.844	1609494.483	5682350.716	8070323.625	6460461.841	1347300.269	5257884.627	2655284.257	4265843.714	1441748.645	2462726.867	2412965.273	3051158.483	4199522.748	2468328.241	2624836.548	2272681.086	2932064.223	2877153.325	2030759.433	1574678.103	692777.667	6091987.999	4251645.489	5017750.475	4228196.955	6862817.615	5913996.645	2125596.127	881978.8332	6108597.49	4892355.242	7969352.22	881000.1422	1021077.05	6844211.616	5572775.329	3790151.258	3777089.768	3770866.916	3767131.313	3803294.183	3768264.268
neg_21822	4673381.025	4358163.44	3301887.906	4221408.165	3592306.024	4499444.122	3888637.061	3954391.433	4261889.966	3720459.71	3833885.463	3839154.145	4475299.794	3131887.019	6629294.759	13407114.19	6261629.334	9142320.372	2865092.544	3387402.338	2923439.041	2731598.166	3442242.173	7407660.096	6613587.794	1755671.015	9503567.411	1506754.645	3735917.948	3554049.105	6076915.108	3953279.088	9194482.241	2961952.195	1420388.771	1682297.903	1519080.686	1884670.922	4404101.21	1536864.392	3755291.095	2594037.027	4404261.901	3801720.6	3304773.169	2049662.959	3134174.35	3772319.41	2632380.889	3286195.894	3082834.113	3004096.655	3101953.253	3045327.581	3005001.029	3074875.344
neg_22827	19037508.58	19528387.48	11698681.46	19759217.55	14468176.76	20828095.23	16552528.52	15688531.25	19520636.68	15485928.27	5114481.211	94615373.55	67007141.91	12226499.61	54719731.9	28884351.84	5301679.37	17335093.82	53106490.78	57016381.58	104199652.9	58414600.7	13945778.46	81281115.41	15217711.39	173911854.8	85110394.37	43211403.12	16986072.46	114091336.6	144941512.4	101546850.7	20446522.95	60911736.34	211569841.9	156196369.7	121684823.1	122270567.2	74043666.43	15824801.93	133318507.6	74877730.07	242024684.8	135946670.1	59258209.05	29515377.06	11794263.1	2984149.507	36656345.52	155241616.9	63019823.71	57004074.21	68325512.13	66736963.43	64357222.68	65160976.64
neg_24147	1877.566594	1954.334098	1148.67545	2012.532988	2320.98101	2038.521841	1667.628265	1657.206787	1941.624665	1942.419122	2299.089198	1377.292588	3312.475857	1089.88807	1304.167401	1790.046901	2083.400995	2024.28884	1047.973605	829.6495391	573.882047	196.0658534	1584.432126	1294.07044	1255.353734	4395.238295	1331.751448	1511.391811	1112.825556	1254.811354	980.7152612	1126.338074	1566.437865	1012.992092	988.4388815	472.6917762	1346.364284	969.1640862	1669.597708	1028.312345	1546.552403	10497.6023	1036.574436	1716.051629	1436.912665	1426.813388	1974.258463	1023.993674	1055.959345	1637.750505	1368.226608	1647.343318	1466.11339	1512.551315	1599.463949	1558.257717
neg_27344	734982.8246	680066.4288	1187443.851	678899.509	670784.6704	706004.1987	845901.5733	922724.5545	653353.6799	682217.5916	460817.3502	669578.3551	512257.1074	690750.8962	545621.8064	694654.6408	687574.4787	600894.9618	573032.2422	419916.4904	513206.012	576897.4267	660419.2704	683240.3213	569942.111	947466.866	712783.0943	645102.7217	960789.3177	562019.5034	1062940.321	901388.8585	1027231.332	922669.6604	922400.9617	737579.0502	1022615.95	918666.3836	925240.8543	752145.8984	1018005.693	1009446.562	1521643.307	905948.0987	1395663.044	1380530.58	1850679.969	1380715.732	857924.5176	1337660.472	609223.9326	592444.976	594801.0826	595876.5823	594919.1866	593830.403
pos_11281	602878.5923	646785.2932	613830.75	600599.0153	516119.8136	631071.1118	664312.52	595629.8964	676612.6585	591551.8222	0	817.5442311	0	0	1010.903942	10270.93716	0	4362.215246	0	0	0	0	0	4868.747362	0	0	7796.396354	0	0	3279.017202	0	1205.710028	0	0	0	0	0	0	0	0	0	0	0	827.8574521	0	0	0	0	0	0	35411.95089	37192.25835	42928.04743	43493.52655	42794.56391	45636.14894
pos_21388	19060.44534	17828.8752	14866.66718	17186.74273	18527.52728	16131.42376	16453.11343	14939.34568	19565.75992	18059.88107	24262.58869	38617.64131	167083.3623	8367.907115	24131.3595	38396.89885	13948.73677	16191.36682	3231.204183	23967.96526	8942.756498	9888.775804	27715.20548	14103.83391	24147.19444	2191399.442	23800.16824	6407.193355	17769.18594	9353.998994	6066.667279	5324.569211	4019.769928	1918.589068	4234.005711	12700.6088	6287.921201	9234.532485	19123.94098	7390.199404	12855.54091	7258.906622	3764.893423	77644.21306	13083.41671	3939.312141	11574.26714	50861.82546	13780.79811	64762.59287	58533.35837	59152.52139	56140.17692	60987.91767	57816.30308	58644.5679
pos_25712	176367.5384	13011.43921	0	39790.90239	106278.8921	44964.79696	12546.32606	76016.03053	21058.19733	127143.222	810.187112	6652.160783	0	3773.691861	115.9732923	1385.85993	61235.18842	4599.996803	1125.490049	8929.553605	3521.997747	1252.919522	1336.919512	2817.713732	0	3873681.999	0	0	737.5380717	1019.323513	2382.731541	7721.447188	7681.745814	0	0	1618.600275	80865.22882	0	3497.713946	6145.036246	2992.49602	4762.009034	11024.69691	3471.694201	4551.383912	0	0	0	0	0	24916.50556	25185.19389	35416.25989	33951.9439	32527.57899	29709.24412
neg_4744	292190.6395	368905.612	232167.8167	387258.5596	291014.1295	342228.4843	322061.1802	258974.3915	364706.3086	291945.4765	80843.2617	271259.6276	122063.7207	7271.625055	159570.546	144602.6185	45849.9925	91085.24355	68202.32807	299008.1054	147085.9549	252293.6934	49915.56958	36806.11157	40624.24133	140034.5709	105391.3247	653022.5019	19503.54342	242537.0573	214161.0065	111570.8808	70073.93886	32762.27158	19136.38573	199356.9356	62207.68595	166086.7804	152162.9483	124284.0236	228545.9558	109896.9343	31527.1905	460930.7569	199829.5282	131283.3427	69941.83191	87496.10233	132954.7568	183373.0723	156646.7395	158516.2506	156224.1939	154887.0855	154152.6208	159592.0427
