KO	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K15178	0.20674948	0.52920145	0.28134397	0	0	0	0.34256005	0.19163811	0	0.12222221	0	0	0.37864858	0.40776962	0	0	0.27730593	0	0	0	1.34754478	0	0	0	0	0	0	7.789303	0	0	0	0.52764934	0	0	0.12972325	0	0.5285881	0.3374515	0.27456495	0.71379477	0	0	0	0	0	0	0	0	0	0
K15232	0.12754777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2100757	0	3.0632855	0	0
K15255	38.675420342	126.35810125	14.73139912	27.21150089	13.393420325	12.87473554	23.99347718	56.272182116	7.58311186	11.50856933	9.58547361	2.373997534	1.767907986	3.0529290600000003	2.166995662	0.691772095	2.189058734	6.004260764	0.5073163	0.12745097	42.906158415	151.086369635	105.58988054	79.78227437	137.73605954	165.20957383	91.97202765	46.71505934	60.68891062	127.725349315	4.22288296	6.963952214	5.71671976	2.53670999	56.034568095	8.58203729	6.70311459	13.375393227	25.331380854	19.610444853	68.163177936	97.61899047	121.502815488	79.20448468400001	80.71891932	31.51952571	56.554140806	63.71877216	77.891539004	70.76092681
K15256	54.636779325999996	51.6834424	17.09785688	35.63682502	119.91949488	21.359632326	15.103656167	23.864684722	5.19545946	13.68813596	4.69509878	1.813022444	1.72241818	5.326001895	2.02234813	1.327652695	5.11667218	2.6084459	0.19618063	0.12053658	23.31631668	156.962352114	72.206854765	36.85183717	51.47791391	96.06237726	33.229917585	7.10644379	14.184979	58.986920202	6.93050543	6.29971545	4.04164057	10.506006311	2.48748946	9.66458497	6.899726318	12.18123657	9.87331291	1.7602424200000002	59.245136164	53.231647285	118.865339855	52.676363765	41.816886987	105.902141685	48.046578499999995	55.3147611	54.78924534	34.862162036
K15257	9.32399809	33.19790672	2.14243769	10.63843318	1.7804904	1.9798033	3.8348201399999997	0.800965135	6.19426888	1.9212937700000001	2.3202043900000002	0.55404502	0.16624614	0.57069225	0.27384713	0.08435041	0.8771034	0.96130627	0	1.2558379	0.26941952	3.66964101	20.62253703	5.37271426	9.998980803	3.49381122	9.667256414999999	1.08859987	25.33260286	7.553006079999999	0.50154173	0.9052477999999999	0.9369425	1.0004596700000001	0	1.85712159	1.12247274	1.5724367	1.58551879	0	15.28987753	29.24713769	18.50170635	9.708613404	15.570230052	94.56198717000001	30.905038570000002	15.400111125	20.9512113	13.10213319
K15268	20.24974752	31.1536314	4.4171428839999995	16.95142485	44.13112079	6.05212236	9.10603311	6.22772838	3.3716152	4.33063422	1.03512999	1.06294553	0.7051819100000001	2.11171799	0.559254214	0.44542921999999996	2.72171341	1.1866246999999999	0.36904994	0.45250981	11.76944574	31.75651338	33.791508855	16.492585300000002	44.65483246	19.49006847	35.468156704	2.82627549	11.26848007	28.01531612	3.26343496	4.48479591	2.4829544500000003	3.7807896899999998	7.420228539999999	3.61581836	5.6733875000000005	9.0431706	7.271107894	0.56205669	39.811330934	57.26157878	86.96934964	67.083050383	32.07055556	198.06211444000002	71.536536534	52.316894203	32.681238843	45.06201643
K15269	21.212354723	61.624169286	11.370754100000001	18.8285028	14.92684001	15.97431429	10.163084506	26.5138217	4.77687927	8.415270940000001	2.95205041	0	1.1795988899999998	2.79760107	1.76912224	0.65427681	1.11785596	2.61007251	0.1217046	0.0	27.201924234	48.417744174	54.655451675	32.8934228	41.812948118	48.02502673	44.96803027	7.15639001	29.44259041	46.207273275	1.68602673	3.87408448	5.46093752	2.98774229	0	5.3163801	4.980966264	8.58258431	12.26103504	1.9641720139999999	121.76756184	87.748027447	240.487938965	137.834974014	50.441654005000004	176.37803744	90.798808816	115.313370304	118.15986807	103.581502075
K15303	0.28466904	0.29563013	0.46501917	0	0.3903464	0	0.24440674	0	0	0	0	0	0.17047442	0.49531394	0	0	0	0	0	0	0.75348532	0.22237852	0.9414879899999999	0.69906974	1.0853253999999999	1.089058525	0	0	0	0.4076207	0	0.71827877	0	0	0.14614919	0	0.745743	0	0	0.12033764	0.226865315	0.14459743	0	0	0	0	0	0.93088743	0.16112988	0
K15314	1.38590123	16.55473924	3.02643696	4.06241597	27.0679109	3.05378286	0.10890736	10.62378646	0	2.57160964	0.12447899	0.24631789999999998	1.72812	0.5768544	0.23946609	0.2165456	0.51615137	0	0.14686146	0.10483292	50.56435169	9.579130489999999	4.5547429600000005	4.097245340000001	4.10136524	2.5568167600000002	3.3450681199999996	0	2.3209833	0.2654083	3.222086	0.5714162	4.45520377	2.25663742	0	4.853853600000001	5.2219763299999995	3.42683827	0.71486942	0	3.106174396	2.51370397	0	0.10202079	5.31394671	1.2042557	1.3035999600000001	11.80396804	0.54266126	2.98745259
K15329	3.00675714	2.01739374	3.82894668	11.26455642	31.542543054	4.09824168	5.15505251	10.60080063	0.58467444	3.67608654	3.1944269	0.074169554	2.9256327	0.5487621	1.40574739	0.559633085	1.29064931	0	0.41854414	0	36.12249433	2.61854077	5.0007296750000005	2.13525842	4.36448726	2.79135528	4.54884313	0	3.60291279	3.65410567	2.9672373700000003	2.05072245	8.4240945	2.627645957	0	5.896062	9.1138971	7.72718033	3.0220822	0	4.81648408	4.21815898	0.42304695	0.81472284	9.22568895	1.95727145	2.13790849	5.698058796	2.95480006	6.46727396
K15331	0.22942379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K15342	46.07183657	154.3842853	25.304138954	52.81044271	218.96026237	16.07074483	26.467226955	69.953284175	73.814739038	20.11078302	11.99899136	4.078821291	7.950682376	11.18052256	7.64095599	6.217707569	7.14834914	5.851484084	2.49638209	4.36096631	116.436413765	125.62235098	95.36544789	213.530332195	223.290876014	226.036405775	211.633785118	132.475192181	243.501730378	222.346702139	7.475952735	7.56574212	12.349485505	7.161127714	209.876837814	15.6006702	19.400493596	23.37992617	21.25157564	153.99464567	225.869554068	215.411659248	90.27865898900001	178.209197277	214.575086252	68.407461286	213.48071431	150.59212398	205.723660999	219.344486467
K15352	0.58751097	2.8352225200000003	0.259015	1.26611353	0.47412208	0	0.87698877	2.01607577	0	0.43110928	0.8559188	0	0	0	0	0	0.17959332	0.17915079	0	0	1.2455778	5.5008732	1.56998462	1.19893065	1.01403033	0.347731	0.23803256	0	0.5712512	0	0.25808984	0	0.39021363	0.34810427	0	0.51166403	0.75259913	1.18874629	1.18648591	0	0.08832448	0	0	0	1.4968054899999998	0	0	1.4966675	0	0
K15355	6.0518174	0	0	0.50676703	1.5535728	0	0	0	0	0.79492944	0.40175757	0.18140852	0	0	0	0	1.0623777	0.49316794	0	0	0	0.7019926	5.619024	0	2.9639868999999996	0	2.6493022	0	0.8112882299999999	1.99635464	0	1.1671721800000001	0	0.42549303	0	0	0	0	0.31733272	0	0	0.83421576	0.18754782	0	0.42054912	0	0	0	0	0.2702345
K15358	0.12709872	0	1.69073744	4.10887858	2.26761976	0	0	0.15317091	0	1.40379917	0.99403199	0	0	0.15018956	0.66012319	0	0	0	0	0.16133961	0.41856253	0	2.8420974	0.28646457	4.30388409	1.7680943199999999	1.21808531	0	0	1.7793739199999998	0.13512813	0.8540221400000001	0.14857633	0	0	0	0.2008419	0	0	0	0.97607083	0.3402847	0	0	2.16158756	1.1623303999999999	0	12.08840617	2.0594859899999998	0.76454464
K15359	0.22447774	8.508083	0.14207177	0	0	0	0.21247979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418282	0.9814861	1.3318708700000002	0	0.22312948	0	0	0	0	0.074812606	0	0	0	0	0	0	0	0	0.7981744700000001	1.7329439	6.3042481399999994	5.60865431	1.00662973	3.48708944	1.25634045	3.0933113	2.45984862	3.49800534
K15366	0.35595784	0	0	0.32109815	0	0.41780428000000003	0.30389228	0	0	0.24715075	0	0	0.14023605	0	0.13649572	0	0	0.12540552	0	0	0.21846013	0.13333865	0	0	0.22664995	0	0	0.2310768	0.6248429	0.3568766	0	0	0.28163794	0	0	0	0	0	0	0	0	0.57654459	0.15483595	0.43657115	0	0.261721054	0.27123603	1.6192629399999998	0	0.22332151
K15371	0.41939405	6.59125208	0.6387718	0.30241457	5.4679088600000005	0.36134344	0.37730169	0.82602796	1.35987167	0.637616	0.38443247	0	0.22530948	0.44569647	0.1080485	0.3768315	0.64887904	0.24605183	0.41955101	0.04538497	1.3872875	3.5372933	0.9909969	2.1184375699999998	1.46264841	0.56488407	0.7124757	7.58269912	0.18476538	0.6023428	0.68950905	0.36902531	0.28088927	0	0.10717617	0.31348947	0.9719785	0.83585939	0.58404842	1.2753510399999999	1.48984292	1.33900802	15.266215759	7.800749805	3.41387209	40.4559858	13.02230711	162.4508928	0	6.97961649
K15372	1.52482668	6.89386703	0.79154265	2.70380401	6.1618858	1.02434345	0.926272835	0.16890888	1.1327677600000001	1.0399555	0.47862029000000006	0	0.23175612	0.47917637	0	0.41623628	0.65300534	0.11147152	0.23404741	0	3.10919824	1.83478447	10.2418703	2.44463522	9.34869669	4.58516876	6.14203577	0.15452823	3.00889897	5.89028348	0.56266186	0.6407241699999999	0.42535453	0	0	0	1.8635331699999997	1.42093557	1.603760856	0.55520695	4.25163457	14.496352270000001	35.15983724	8.655992390000002	3.90147608	73.277624704	17.16481312	21.92661629	9.42603516	6.42806116
K15383	15.80360416	13.55579124	6.25622985	8.60843405	0.22345912	9.469045766	5.28772571	23.11751321	3.3937586399999997	3.98307361	1.18194125	0.51286555	0.65517083	1.05385415	0.56356659	0.22550812	0.3925497	1.17694237	0	0	11.96400662	12.01831776	29.865034520000002	4.79759359	12.938340403	14.51366412	11.69378961	3.20901722	5.59249743	14.14363362	2.16967246	1.1721302599999999	3.39591326	2.10499651	34.9569895	1.5418087600000001	1.16692754	1.59535124	4.08724911	0.84903523	6.109059007	9.58723599	2.34473384	10.08650358	9.10896954	47.15333286	22.303891821	127.827532521	7.29897099	8.589903395
K15395	1.69243002	0.24117008	0	0.26222867	0	0.22513744	0.46138654	0.18415532	0	0	0.59259247	0	0	0.08564001	0.27694783	0	0	0	0.25138995	0	1.33744994	0	0.8630360100000001	9.8191485	8.54058113	4.002745340000001	2.02330317	0.59742596	6.61816006	4.46478109	0	0.82713	0.3859724	0	0	0.5671934	0.20398001	1.0296643	0	0.15157914	1.7323751	3.1904148	0.770086	0	1.8533111199999999	2.12242004	0.966569994	18.73413703	6.08750373	1.83866138
K15424	0.38723145999999997	0.54072004	1.7420993500000002	36.2518359	0	0	1.50396708	0	0	1.45403296	0	0	2.44180062	2.37213057	0.84278483	0	1.73490058	0	0	0	10.0290856	0	0	0	0	0	0	0	0	0	0	4.96615051	0.10779901	0	0	0.7355031	3.80177923	2.15822053	2.01511277	0	0	0	0	0	0	0	0	0	0	0
K15429	0.8619945	0.3149488	1.3778146	7.95551756	5.686094	0.30313398	1.16738792	0.75474805	1.2241640999999999	0.79831419	0.20346244	0	0.7170453999999999	0.41804339	0.11374644	0	0	0.15840699	0	0	4.87233934	0	3.7862846	3.41738163	5.8038571800000005	6.940406100000001	2.41335578	9.73018047	2.78696374	6.0354219	0.40961745	0.46176526	0.314221	0	0.43659071000000005	0.40464184	0.62489147	1.09723528	0	2.80170168	1.0407240199999999	4.33179927	0	1.2761426	2.96878834	8.18078605	1.06050231	24.78101475	0.7916110000000001	1.24355336
K15444	0.078469664	0.3479954	0	2.321916	0	0.35226604	0.16907005	0	0.10606177	0.18457201	0	0	0	0	0	0	0	0	0	0	1.63452989	0	0.88625859	0	6.41631349	0.31571144	0.3936462	8.85957425	0.15019628	0	0	0	0.120118886	0	0	0	0	0	0	0.81523282	0.50377895	0.29626343	0	0.6541204700000001	0.2990573	0.5199377199999999	0.47727766	6.500637946	0.5168417	0
K15449	0.76158	0.5875537399999999	1.60999906	4.34383548	5.6091886	0	1.23487615	0.6846351	1.9286572	0.62693988	0.24633306	0	0.5275587	0.20466493	0	0	0	0.39910304	0	0	3.91374114	0	3.46179275	6.51498487	7.48614153	8.13522666	2.924583265	10.32861578	3.08429499	5.12793181	0.7704522	0.5614629	0.6081913800000001	0	0.24597788	0	0.38950154	0.66916642	0	2.82789579	0.5569080399999999	3.00097774	0	1.69184434	1.91651981	9.71697341	0.66669125	23.93384903	1.1724621	1.0351295600000001
K15460	77.449579184	230.178161983	39.225480399	68.562866758	280.31300943	36.137067713	35.71309979	88.168488459	539.36742465	29.476601033999998	15.514926324	3.341638136	5.574635593	7.163877535	4.670984504	2.2961675919999998	10.126025806	8.593027154	0.912519384	1.02489906	156.713242965	159.83044597	182.177882535	285.44035605	193.757205031	251.721414479	283.553545885	403.547156875	282.020275316	246.605010256	10.0518303	9.931384884	16.536301195	9.608748624	224.50492212999998	20.73030669	22.931404664	25.410623485	40.667612175	234.40355060500002	200.668920041	129.257465386	96.314211829	173.998139147	219.067283807	156.94284852500002	188.20156384	118.530128793	202.970648855	207.73707294099998
K15461	56.126002	99.059205388	20.6914199	47.49767062	8.84847402	21.04370711	23.491033376	55.902271276	7.94890839	18.21848912	4.7864534800000005	1.10163632	2.3742611129999998	4.2053348	2.40101831	0.45101946400000004	6.1098804	3.51589902	0.53350208	0.57670982	78.50714965	128.24389419	102.50844771	80.0522864	162.48634047299998	138.81470847	101.055529696	21.08481993	48.699488045	110.557688925	5.54087609	5.51429624	9.76056285	8.139118269999999	5.19371052	7.196111419999999	7.9693263299999995	10.15209393	26.022258586	7.84920116	108.243261999	96.87549332	205.57756538	117.693908891	78.760895754	155.33408678	159.51850354	52.998700996	97.01668381500001	101.170908841
K15495	1.011707914	0	0	0.27522716	0.7114206	0	0	0	0.1944465	0	0	0	0	0	0	0	0	0	0	0.06100928	0	0	0	0	1.57456261	2.5729361600000002	0.25193357	0.24189498	0.6984127	1.88423388	0	0	0	0	0	0	0	0	0	0.28662252	1.47803383	1.15255192	0	0.24602127	3.5891368100000003	25.06044429	8.35283223	32.13025495	1.43825705	1.807407
K15509	1.5024871100000001	2.0608703999999998	0.15690334	3.47689031	1.46516573	1.14005346	0.51866005	2.29389258	0.17070024	0	0.27215844	0.5500543499999999	0	0	0	0	0	0.13341013	0	0	0.20463058	16.46633985	8.64211815	0.57286015	5.71103292	1.63423567	1.40382202	0	0.82762216	1.96407518	1.49602894	1.06480729	0	0.41042782	0	0.40369636	0.49104716000000004	0.40082784	2.33229241	0	3.39163111	2.04341819	1.819590584	1.64775128	1.78828201	7.37695451	1.964826766	16.75758463	2.0673338599999997	2.03939644
K15510	0.37141478	1.7510486	0.6094354	0.1364373	6.33102417	0.40009966	0.237416764	0.25637972	0.1724581	0.63849956	0.14120351	0	0.14945716	0.4499583	0	0.40426463	0	0	0.25881496	0	1.4411483	3.0513787	1.15151134	1.384211	0.90751524	0.46905044	0.53766334	0	0	0.8115989	0.07936103	0.13058941	0.41316727	0	0	0.30853948	1.0169154	0.18230532	0.29398453	0	0.22042438	0	34.70899727	2.50967131	0.8865639999999999	29.101812126	2.26687468	255.052272915	0.20813233	1.61056489
K15515	4.85143203	2.041946	1.73156062	8.25904138	8.35954724	2.41236705	2.76154902	0.94763822	2.88540764	1.24658069	0.25986388	0	0	0	0.16696715	0	0.693785818	0.14795038	0	0	2.3972387	3.75629898	22.56670472	4.7828792	18.292015743	10.92771184	6.83851771	1.8061104499999998	6.77758314	10.00740726	0	1.05340511	0.20904659	0.70764824	0	0	0.28557208	0.3451648	0.8988100299999999	1.4144706550000001	11.71548944	12.19586097	0	0.33947763	15.48299153	3.2964412000000003	1.0224888	27.67276651	11.251655136	5.95272208
K15518	8.6051837	0	1.4017022700000001	4.64385946	3.38983386	1.65435022	5.692305634999999	2.8192662	0	3.7097130599999995	1.213528	1.041173	0.21588247	1.3335453099999999	0.60602047	0	4.601864	1.820957	0	0.15399583	7.58896066	2.67858434	15.27118701	15.100998140000002	38.114384109999996	21.33057603	20.44424425	1.89112323	8.93097715	21.37027633	1.0053785400000002	1.11548492	0.25916052	1.3553088	0	1.95857948	2.5188887	1.8257558	2.63965967	0.38289902	1.535274934	4.024655903	4.4312923699999995	8.54942947	3.82954026	1.070061518	1.6333636	8.48692866	1.93570244	4.77210559
K15519	45.87470683	76.70601945	21.863742626	23.85153077	30.02972722	24.16788477	16.656429098	35.069995076	384.40154917	16.214640890000002	4.196032799999999	2.69653048	1.41464418	4.1858716	1.90376846	0	5.35089028	4.43507885	0.30285934	0.25232164	96.30148366	34.37429717	70.68269177	67.94545971	69.742477535	57.78218537	73.26130387	200.01909204	68.99417059	70.83719144	3.74141812	5.0105042399999995	5.60155607	5.8169561	685.36064993	9.36520731	8.77983098	10.79167238	22.161766836	47.849192679999994	82.08739559099999	37.14906716	18.659140275	33.040595806	23.628529046	18.78404308	20.0005363	34.012484719999996	27.624685101	22.39797748
K15520	4.83907518	11.47249291	6.65730615	4.273443016	45.842227529999995	3.1833178699999998	0.713514675	3.6906065349999997	2.84488669	5.22290541	0.3853299	0	0.90865298	2.34983948	0.111262925	1.92957778	1.30399931	0.381279006	0.74751395	0	11.51023649	64.128722724	13.34838204	38.28934835	14.41845132	12.007012789	10.991588310000001	0.83166334	21.99038961	12.95311218	1.13711385	1.15565373	0.92912303	2.31148129	3.8849359800000003	0.88171403	8.737633795999999	1.657373814	2.0812968290000002	0.1506137	37.2279418	104.413558966	153.938868434	36.097050866000004	33.137552379999995	28.15323739	63.042279580000006	116.503500377	50.74360659	63.813880286
K15521	36.27699047	53.028475514	19.186360525	30.987508614	22.42986928	18.8865044	21.942652129000003	42.66367347	3.18780237	14.995145997	4.623180789	3.61804793	1.57686339	3.733283725	1.888068385	1.00049835	3.2239604699999997	5.07963441	0.3191663	0.5628262239999999	47.86124877	65.821717516	106.28357233999999	54.013109596	119.158334635	81.796338934	79.92716945	18.67578243	48.15056786	82.518433725	4.72160852	7.3946620659999995	8.867598474	4.481985216	1.30394877	7.8857441999999995	11.5576711	12.568177056	33.04232091	4.95689168	18.652781554	36.760503682	60.244946975	19.676925585	62.55293349	23.830296495	18.158130034	154.761345944	19.883001454	33.175841168
K15523	6.73214912	47.25400871	3.359642954	4.63593547	4.87503116	4.1522910479999995	3.39154254	12.49915677	24.339286830000002	1.57210898	1.421910663	0.86375658	0.28010712	0.64209447	0.16806691	0	0.18181258	0.59681801	0	0	24.05303313	57.150758656	26.34811444	60.050600689999996	37.704107210000004	14.17490791	21.62636243	41.83076003	62.63938778	17.515912604	0.16128191	1.39446831	2.08099122	2.69690999	16.15608694	0.58207265	1.14031723	1.36517017	12.022307075	1.24455554	60.24506833	116.731889763	102.88543921	98.401328294	35.381140474	94.7191975	102.99317106	23.56954485	74.71862066999999	54.89546947
K15524	9.09742106	45.50267179	15.13047341	2.17580391	25.97263182	8.9431653	1.29587712	16.280610239999998	5.4903995199999995	10.72883873	1.34476605	0	0.598562669	0.39138531	1.27632565	0.97618856	0	0	0	0.07662049	33.58764119	21.69930965	8.33684444	23.33362823	5.127847945	18.194248255999998	15.284273890000001	58.45779875	60.00065939	15.17144745	1.4961878	1.00691204	0.44626735500000003	0.95654847	39.0435938	1.72163556	3.12308963	2.88005514	1.7961686700000001	9.053815890000001	18.154807644	22.643170801	21.722399529999997	29.99608659	9.754559918	91.14207826	31.2323222	19.195625970000002	20.86584303	22.616919889
K15526	0.4080003	3.8021082699999997	0.6656507	0.2635816	3.7353102000000002	0.27425823	0.21990913	0.28652699	0.288821545	0.42450124	0.16321404	0	0.21185192	0.33620515	0.16799465	0.3520169	0	0	0.28596345	0	1.4023626	2.0474919	0.814857	1.3624402	0.81387925	1.10781433	0.6068331	0.15184854	0	0.7046615	0.1864706	0.2281002	0.13229872	0	0	0	0.8840087	0.1281552	0.34835781	0	0.40729689	0.15006013	25.88731588	1.93446606	1.04084821	3.92306923	0.77830649	28.18113615	0.22583482	1.59988748
K15527	23.00617145	8.37635895	11.75863805	16.6993853	6.4045476599999995	12.52944291	10.776273266	23.28918911	0.81684902	7.53912189	1.315415445	0.9527218900000001	0.7523163	2.54369248	1.258501715	0.49590794000000005	0.63129507	2.6122408	0.09155084	0.058149543	24.87847008	19.65342575	56.34513735	18.32793563	43.3867966	31.06888798	25.35002213	6.0992349699999995	9.52293782	30.183142189999998	1.89767318	2.720949136	3.7496087	4.05481586	0	1.95028906	3.08825542	3.56728874	13.602532294	1.6459917800000001	4.539947276	13.12248624	0.17796406	4.65925218	16.86839717	4.87407672	2.34794393	13.107137731	6.93898782	9.55750465
K15530	2.95314043	28.91537259	2.55845842	1.07853787	0.55563477	2.2297215599999998	3.05737372	9.27401629	0.50505614	1.88843844	1.15314221	0	0.10075531	0	0.15211464	0	0.11531885	0.27233063	0	0	18.31516005	48.12547674	17.978028209999998	15.34639003	17.0817045	25.903714370000003	20.583623629999998	5.0906989849999995	3.68177424	20.23554582	0.67639434	0.95927958	0.310070534	0	4.749215284	1.4921486	0.48202083	2.26254507	5.52069926	1.54141977	7.56269373	8.30263516	0.37867761	2.56324992	9.71208596	3.73030171	2.88564751	9.67292187	5.71792311	5.53103814
K15531	8.6783704	21.07908701	5.0218194	3.98676345	0.29873577	1.6928824900000001	5.21473221	11.3192557	2.612408736	5.7607861499999995	0.90130193	0.33066323	0.513076608	0.44671475000000005	0	0	1.2372086100000002	1.11074089	0	0	4.39783413	53.713410520000004	25.78983528	49.74082277	61.15624881	57.04303731	36.18989603	9.09346269	32.38803093	46.42735084	1.59037132	0.6460504	2.4358720700000003	1.27441464	7.6423694	3.78191902	3.6280035600000002	4.1412466299999995	7.75325201	6.96507099	49.831543950000004	94.079805554	46.43221439	59.522067920000005	55.330290186	16.44975478	74.573595276	35.76311533	60.9666149	58.254802764999994
K15532	110.205595009	703.988376886	87.99121587	97.604488193	63.65208722	50.550988614	82.797849846	270.999940602	20.388573889	66.55892254	31.026253044	2.281443314	8.038782122	14.750012755	5.467445752	0.794260235	9.72301465	12.672991605	3.60861472	0.77128869	429.498306999	1011.41067627	348.60793678	285.4370609	385.66122504	441.296343452	273.466151852	106.943981076	185.11666518	352.369399352	23.011803654	23.926516692	36.91304368	25.80327491	52.316808975	34.94924774	47.300171416	54.54451667	132.874853908	51.982982664	236.515959007	285.542196609	114.963119799	164.735553727	267.494624343	220.94760206	231.770414271	256.904314322	257.085125262	220.63559335
K15533	6.43438394	2.78969827	1.93082044	9.41778382	5.353470359999999	3.7124153900000003	9.106598474	7.854264730000001	4.74999135	1.13215354	2.19123619	0.216279424	4.6234803	1.2648434	1.65460094	0.20634726	0.42521718	0.43128759	0	0	29.734079849999997	16.86574195	19.49472235	12.801248359999999	31.299525274	27.114933309999998	23.01662516	4.96561099	18.47701833	21.71772613	3.7363319099999996	1.547198016	5.4587961499999995	1.69775249	11.10311543	4.7154605	5.1703693699999995	3.32703724	1.66116243	1.32176306	20.782267955000002	7.92068561	2.6804926	12.9623595	5.28501137	3.69120283	10.47669868	5.70671596	14.81467229	7.85204386
K15534	0.86887661	0.6241984700000001	0	1.28290305	0.8082164700000001	0.050845623	0.53164517	0.15821058	0	0	0	0	0	0	0	0	0	0	0	0	2.8049064599999998	5.9934115100000005	1.7125643199999998	3.48482387	5.211715846000001	2.4332373	1.779210515	0	0.68746268	1.56995736	0	0	0.261489069	0	0	0	0.45618413	0	0	0	3.280804836	0.2650178	0.10131668	1.677177028	2.453335546	0	2.54157794	0.58793529	3.06189018	2.028017774
K15538	10.28311988	151.80263838	10.10763853	8.86657318	2.88443558	3.67295125	7.48150911	40.35438315	1.5499003199999999	7.7695457	5.36656699	0.111254446	0.35779384000000003	0.45289155999999997	0.4590176	0.07015806	1.20611586	2.226756906	0	0.08989284	33.707615166	162.07777431	29.01166977	49.03752112	33.779854505	61.34296295	49.41248644	9.457219456	12.228114380000001	60.483384990000005	2.648280275	4.399868096	3.23211438	1.45353309	7.901948164	5.11136341	7.14460251	7.005023894	12.64884354	11.334326943999999	16.96328533	17.099103485	2.652374929	6.797463609999999	29.966655085	7.39514454	10.86002812	29.28937911	17.32142832	19.52298948
K15539	30.948538668	152.75690915	7.499899693	16.25192009	244.81468192	13.00335987	9.26247381	21.870953921999998	193.0768958	6.75347459	5.3093755499999995	1.38307977	1.07972467	0.554867611	1.9461914299999998	1.6172035999999999	4.62335235	1.6382006	0	0.3773983	41.7393589	34.012640786	57.143140525999996	246.00642715499998	61.084202239999996	100.68874993	207.11164118599999	371.6206086	241.164319906	156.03589394	3.12200952	5.027242694	1.446812849	3.29986667	291.31132678	4.02478519	5.29183638	6.86501858	9.467456224	414.65120528	265.465027522	193.270600825	222.837672021	306.05990087	267.80576445500003	162.603030826	258.957584914	145.39550068	259.10316399	271.18249813
K15545	29.687011115	80.30624243	15.729256164	31.89469732	9.46308464	16.43189374	12.45321118	42.899678465	2.70488248	10.23234156	3.147530534	0.767927739	1.286992215	2.61941765	1.225505595	0.49762901	0.43500530000000004	2.48190288	0.343939367	0	49.82377746	78.868462636	63.983045736	43.28455434	33.3500123	47.859917349999996	32.164339716	7.794752829999999	19.07509075	36.99279375	2.66747	5.371750517	7.885063195	4.97380393	8.746609950000002	3.77595805	4.73308375	5.813595224	21.1292283	5.25181534	46.320184276	69.852979744	39.838296969999995	46.638730616	36.90101074	89.886673825	51.44337037	31.782424516	48.583850114	39.12677643
K15546	5.60530811	0.34465446	1.27963171	10.7588025	3.60870706	1.0339017300000002	3.5374979	0.3930981	1.55351033	1.39865285	0	1.2545259	0	0.5239341200000001	0	0	0.44161862	0.35830176	0.15647732	0	7.354672170000001	5.154150120000001	11.79496369	6.49729765	15.93508866	8.46264321	3.55004725	0.62547183	2.7754832	8.309473670000001	0.85709834	0.6989637	0.1367618	0	0	2.60455411	1.9743752300000001	3.24572558	0.15220144	0.04283755	3.53817237	5.562774074	5.43374709	1.4552937099999999	1.61878308	1.6005189	2.9205563999999997	7.11763233	5.3114778099999995	0.60405356
K15551	6.1840982	23.16298204	1.6570646500000001	2.1440735	6.072833	0.79245652	4.161876	0.7610217	30.1094	1.2988808	0	0.50260806	0.24601798	0	0.46033847	0.270831	2.3453028	0.86308527	0	0.33931935	0.9055618400000001	2.8546221	24.10144636	17.665211	0	3.2105367300000003	6.7630121	91.17946	8.284715799999999	4.528001059999999	1.8234351	2.0506358	0.56756186	0.7277666	5.2677768	2.05521842	0.90389008	1.02788027	1.9197	47.48262	68.75031347000001	38.95834478	64.23566337	44.88734822	12.36658285	131.80069701	82.826518415	16.41567903	66.09108565999999	29.739304410000003
