gene	Metagenome_fam01	Metagenome_fam02	Metagenome_fam03	Metagenome_fam04	Metagenome_fam05	Metagenome_fam06	Metagenome_fam07	Metagenome_fam08	Metagenome_fam09	Metagenome_fam10	Metagenome_hos01	Metagenome_hos02	Metagenome_hos03	Metagenome_hos04	Metagenome_hos05	Metagenome_hos06	Metagenome_hos07	Metagenome_hos08	Metagenome_hos09	Metagenome_hos10	Metagenome_lab01	Metagenome_lab02	Metagenome_lab03	Metagenome_lab04	Metagenome_lab05	Metagenome_lab06	Metagenome_lab07	Metagenome_lab08	Metagenome_lab09	Metagenome_lab10	Metagenome_res01	Metagenome_res02	Metagenome_res03	Metagenome_res04	Metagenome_res05	Metagenome_res06	Metagenome_res07	Metagenome_res08	Metagenome_res09	Metagenome_res10	Metagenome_wild01	Metagenome_wild02	Metagenome_wild03	Metagenome_wild04	Metagenome_wild05	Metagenome_wild06	Metagenome_wild07	Metagenome_wild08	Metagenome_wild09	Metagenome_wild10
K07339	18.981028515	50.40771201	8.455247906	28.77995013	28.289415005	9.918960267	17.786886414	24.155524196	23.05103315	7.82699989	2.9962036	2.060912	1.13432541	0.693954705	1.16979433	0.41585657	4.12074792	1.703793406	0	0.61009281	24.49158443	135.20516902	145.043040788	69.932369556	114.938231818	113.9938809	91.04674781	284.00995306	115.97766214	91.133482438	3.05273155	6.941679164	4.05802425	3.570428695	42.40117997	3.30759254	7.45217039	8.94880247	11.428883555	20.68339526	36.069808409	61.706871851	27.939243584	32.626115082	69.273670034	69.53808922	53.011017466	34.517458036	70.699652495	42.634005484
K07340	39.960933991	30.75616441	5.83755175	24.19535199	6.97120925	11.817293925	10.47349185	6.1099574	2.5823841	8.18132794	1.35216611	1.731631804	0.684047405	1.69261333	1.53986147	0.36110783	5.83304908	1.60324352	0	0.36485955	23.899820764	22.34853899	76.08587384	30.82824004	76.679411335	37.232246446	54.498321595	3.810274848	25.949731396	41.50393368	4.51969906	5.138425015	2.42440417	2.95583935	1.33776328	5.61452155	8.21406651	8.96246977	12.800107345	2.16263302	61.688805729	65.4653812	128.33250645	82.57885858	41.474272914	128.566203025	63.63611963	64.168359724	59.456194864	61.79592619
K07341	31.513814494	87.58458055	15.18447756	65.360260216	25.23467825	14.07730112	14.394450608	33.18782882	12.01167075	13.11156169	5.63159254	2.24520306	1.90729215	2.93403189	2.11601457	1.03545462	4.309413104	3.15501995	0.51897633	0.47509387	29.05940913	120.866467205	90.60356945	76.03023052	123.881983824	111.304945813	94.337421575	28.009908266	109.45767334	100.45311818	9.02028908	6.105346207	7.680339666	5.062999404	37.92911153	5.52401083	9.40523874	7.136200674	16.25099064	24.84030987	124.397457215	126.188588535	107.032501276	73.817674873	87.409979813	53.78218778	114.13748841	55.879740871	98.527594668	95.961979414
K07342	1.699327	0.78297303	1.38782508	4.58393805	7.4188447	0.1223044	2.50373327	0.9835428	1.031156	1.12480394	0.054785147	0.22250877	0.54551816	0	0	0	0	0.1881083	0	0	2.1590853	0	3.93454627	3.08769332	1.89620457	1.94299017	0.20994465	14.55784696	3.29251953	0.86555586	0.6249679	0.4756837	0.25224972	0	0.5626748	0	0.15230511	0.426961366	0	1.95466698	0.5860874	4.13488476	0	1.82217043	1.7728865	7.25907055	1.08894594	5.98325752	1.88794998	0.89693146
K07343	28.907366377	53.12827281	15.95093544	48.61944372	24.13490435	6.63535917	8.357652333	18.49594837	2.60233734	9.21158225	2.48040032	2.4151376	0.93022029	1.093295934	1.19939756	0.59571342	0.645329546	0.3271447	0	0.12687154	38.9472319	59.11127719	85.49468954	31.867415253	50.470306757	118.95754839	38.12526874	6.98318663	17.6354786	75.30081846	0.98476901	5.65392296	3.81992544	6.47130287	10.55433572	2.90873138	4.871159617	7.884116	8.849753026	1.74115948	30.63380957	33.58229389	25.22201731	23.937278136	19.38400191	95.64973275	44.58070301	41.509138365	27.60679405	15.43940579
K07344	70.65548494	6.62163649	17.30984732	51.26595741	59.49153283	27.2423134	25.187256655	12.68605601	29.34420659	20.48881371	7.17394689	6.40386178	4.98951711	4.07681736	5.19787483	0.94055646	13.06470391	4.969165095	1.18113427	2.46379377	32.53277958	77.2974362	158.61497283	80.73788009	134.76857977	101.05815561	96.49774869	8.98809466	64.91062939	94.51378337	17.01969544	14.62640775	7.17849345	6.7123459	0	22.2073424	12.52460784	20.6988915	34.50033163	4.986548684	29.800508969	53.82405045	13.10535528	17.78323411	93.46845312	26.15904369	32.35401595	34.21739983	39.341726024	69.475557885
K07347	0.30641883	173.99342894	0.57176642	0	0	0	1.7988766	5.16941698	0	0	0	0	0	0	0	0	0	0	0	0	0.36670425	8.56649326	0.6551795	0	1.08920362	1.24339688	2.300439415	0.55723804	0.27714807	0.21197036	0	0.29584655	0.23514794	0	0.09806959	0	1.77663211	0	3.24876873	0.14757273	163.208400615	218.147789988	293.473309099	224.692258081	56.878965514	1009.013973379	403.370327849	22.894945146	185.171970535	148.85329019
K07357	13.0897708	6.29615193	5.049267	3.51052504	13.0337573	12.0306256	1.78358901	0.10681006	0	3.85637684	3.9022132	0.76350376	0	0.7556239	0.23999241	0	0.9727472	3.18750838	0	0	0	4.99742025	32.827008	0.35314062	3.9521109	0.4830415	2.18750364	0	2.07260917	1.61140655	3.02627869	1.65506663	0	3.30184791	0	1.2630277	0.5482981	0.9482546	0.23840424	0	19.57585025	28.13999179	17.6578019	2.06077515	4.39199078	99.96731077	41.55612641	17.70193955	22.81147259	5.53382399
K07374	0.96157748	1.20314061	2.6456245	30.9185229	0.75270444	0.2775496	2.19179166	0.7366613	0.22727507	3.09451129	0.73129666	0	4.48886492	5.38257249	0.99168754	0	2.79201983	0	0.25991148	0	14.84487108	0	0	0	0	0	0	8.904847	0	0	0.3289304	7.94908178	0.14294143	0	0	1.44673593	6.95867536	2.4698079	1.81629566	1.19622354	0	0	0	0	0	0.42008215	0.23062351	0.49748594	0	0
K07375	1.27862786	1.44497998	7.82360253	44.6810584	0.63891554	0.42831505	4.29719927	0.9066044	0	5.87158466	0.56599814	0	5.2681704	7.41361146	1.72363764	0	3.7567694	0	0	0	19.03313282	0.37859693	0.17160596	0	0	0	0	8.570784	0	0	0.64353126	8.4671193	0.8873213	0	0.24580272	3.06364535	8.29316906	3.52478337	2.90902053	1.00935163	0	0	0	0.12521993	0	0	0	1.44084087	0	0
K07386	34.615428726	189.29282789	16.058974	27.98719765	258.98011174	19.71227554	24.911765562	56.151766535	389.19455818	14.11981888	11.78597048	3.28912241	6.64240549	5.06115718	3.41502762	2.60792251	5.28069541	7.83211043	1.09728991	0.471593544	102.37018791	85.826099745	80.15644844	349.31415838	121.740352835	160.42396336	237.867120775	524.207270742	514.54210507	259.799550077	8.36392164	7.97135976	11.64085919	5.476106235	377.67496636	11.48203775	15.13930664	17.265090334	25.251883922	939.92127296	383.639842984	202.547886682	176.122345931	341.772463045	392.49520518	70.52791756	346.001717774	235.089515596	294.493238686	227.16321746
K07387	64.325444415	126.70470413	23.490739965	28.6469445	9.20155092	26.447066474	24.72889711	59.03818424	3.46285302	18.65162751	4.44220662	1.88300115	2.31270946	3.82032949	2.51372931	0.70749569	5.11757643	3.747338724	0.058418237	0.13083635	62.92454409	116.34249798	109.42936925	48.06524762	49.67558838	39.61372023	36.86247237	3.38716743	14.97132108	34.45942766	5.22481432	7.664959047	6.93721525	6.48828437	2.149544	9.07109032	12.077330446	15.435759204	37.44616653	1.70113966	30.54475236	43.364732465	31.420829036	22.565777846	41.924207084	141.73414976	49.29390699	34.00943466	30.100576174	33.802155336
K07388	0.16280426	0	1.30190222	0.92292345	6.779886	0	0.98671283	0.93167305	1.5580655	0.99653983	0.28165273	0	0.5607041	0.32956436	0	0	0	0.19129665	0	0	3.82678796	0.14131452	2.73514552	3.48855624	5.06430082	6.05639635	2.21999764	3.57060946	3.1989208	4.99833747	0.5894892	0.7745069	0.72300759	0	0.4372306	0.79988822	0.52874494	0.38803297	0	2.54040078	0	1.08004368	0	1.3666273	1.13009037	6.0456812	0.53763664	5.25991517	0.62960005	0.95577601
K07391	110.945296693	147.90230057	47.994466727	87.29874506	80.02789885	51.012976053	52.503416235	102.540874989	22.555842366	42.259014107	14.16919139	5.992917175	8.292606764	9.602994904	8.86509804	3.01190421	13.060380871	10.508049654	1.59394882	1.411996985	136.95882137	213.646051611	263.267976058	161.44917702	328.104557642	255.014770751	197.555293767	50.333211545	114.365253674	229.714090501	13.7113898	15.691006004	20.750616324	15.081881476	7.777319654	24.2702523	31.006223874	31.887893965	52.726343078	15.327826558	162.379778682	215.726467302	186.299770591	198.465633306	150.872199644	245.984531228	229.32325285	178.997940731	168.605567673	202.246880217
K07392	0.54781839	0.95347356	2.196400384	2.06309691	14.72562143	0.27991325	1.155849964	2.22592246	1.5187454	1.58210368	0.41319041	0	0.54309404	0.53850404	0	0	0.083575144	0.24350592	0	0	4.14761608	0.25921836	4.41389802	3.9065913	8.4731033	5.4972225	2.20543483	3.0176401	1.86909454	4.37559697	1.37846381	1.296837546	1.52473985	0.18028454	0.24788362	1.39603995	0.9495953	0.88929922	0	1.76419255	1.06782263	1.9143648	1.1141875	9.567791	2.050318464	16.6106768	3.14415479	5.5229258	1.26630168	6.10705056
K07393	0.43315253	32.61923972	0.7288681	0.4682531	5.93172856	0.4223578	0.1304469	0.26631296	0.9527176	0.752726	0.42638902	0.09493707	0.1620352	0.52773285	0	0.5205728	0.34352141	0.30461762	0.25440177	0	1.403765	3.64860823	1.46119505	1.7673777	0.9434948	0.91352412	0.8173842	20.03625619	2.70769462	0.6136233	0.45331007	0	0.32287946	0	1.187248176	0.2961979	1.1331503	0.42921325	0.77003833	2.69142908	19.445568685	23.78736778	50.60765797	22.57685792	5.59901435	160.65138605	41.13653055	29.53767476	27.96775475	17.15359807
K07396	0.64784051	0.94922315	0.15623574	0.463291815	1.13509592	0	0.37171423	0.55899107	0	0	0	0	0	0	0	0	0	0	0	0	0.51011943	4.3816636	4.40206539	0	1.49573104	1.81668364	1.1663447	0.1191374	0.1814061	1.3382611	0	0.31410569	0.3492687	0.40263395	0	0	0.34928836	0	0.16879489	0	0.76522908	2.85253006	28.26423185	9.292458973	3.97758162	15.31617948	15.742705	24.24459365	1.41370557	7.69501182
K07397	105.23872338	234.358373971	31.20175377	45.358591964	170.30545095	42.425359626	35.495590875	102.869213834	160.618124414	24.91646324	12.846055494	5.624788385	4.817415726	6.869790565	2.61695785	1.730100396	10.64971497	8.036634553	0.3418085	0.33529689	151.52944442	187.99707562	211.69713255	144.86273397	132.02395188	122.23762279	111.78536118	347.44657623	117.36705755	97.045836924	9.084749965	9.577878342	12.48251902	10.224511151	79.30783609	13.691361884	19.11461767	19.5400169	48.974503287	289.45361837	255.221130157	179.009372336	290.344390166	261.26137063	181.896033679	251.45588229	214.427473553	202.36894783	230.53750838	211.94275027
K07399	13.07192098	12.40166571	5.536928538	4.78789671	17.59642838	3.89787401	1.61633389	0.87532044	0.1992991	3.89485739	1.46195388	0.728440516	0.59580538	2.05701757	0.682232005	1.43234145	2.2030109	1.00066887	0.82794763	0	6.04081852	5.98652179	10.75047945	9.91821605	11.29898379	3.477244665	8.80547159	0.52972493	4.03873792	6.56105793	1.29220779	1.63468575	0.99251305	0.68434143	0	1.64096574	4.27385327	1.79920127	1.102877424	0	3.29714667	8.45695176	51.867853193	11.87897455	5.98391757	9.14213639	6.77867425	47.24436907	3.51369142	7.859979745
K07400	0.76722301	33.96264472	0	0	1.3242022	2.2133052	0.34590594	0.8232123	0.49102652	0.18678063	0	0	0	0	0	0	0.5330927	0	0	0	0	1.6253836	1.65779215	1.3399202	1.85725972	2.65828818	2.92654165	0.88736417	0.49449037	2.6827745	0	0.80539054	0	0	0	0	1.53415753	0.7457259	0.73200325	0.14871922	57.77310984	48.2087441	224.66460325	84.688296584	14.170599142	175.42127628	81.06910843	11.08376145	60.41928145	45.30298676
K07402	59.242603815	21.18997294	21.45175897	73.93071905	74.888278418	30.066166224	22.930755376	13.11383927	14.41735378	21.447456377	6.22161534	2.94204935	3.75764656	3.779840265	5.68015046	1.08571238	8.533825676	2.58278134	0.83875943	0.821829455	93.6071324	67.96365812	153.418940872	107.31072467	121.102525956	66.730892934	80.367902795	18.484448676	82.429524254	72.248500475	9.90073873	9.18312042	12.486758934	7.399156349	4.49492546	12.34229635	23.95043294	17.06870072	15.011342266	6.884486375	118.086899587	168.475674317	160.239087953	160.74012666	91.980858434	65.480504225	190.09559824	205.71223017	139.777314296	118.366655885
K07403	55.350411621	85.87400585	29.344998216	56.093912143	22.666763535	26.94560013	38.498171565	85.03394284	12.07615866	24.938755533	11.227978239	2.178058406	3.187195694	6.821871614	3.00902899	0.19458951	10.350611135	8.87112209	0.479594101	0.70580643	116.88771209	212.39731345	207.360501969	105.253297865	226.457035905	174.24616627	122.289207955	31.75154887	67.6697588	155.56009186	7.23510531	7.93340677	12.799815675	12.31172189	10.35699487	11.525936446	16.539480721	19.11001348	43.17887739	12.78427408	42.49931848	72.73264556	13.696090729	34.430704307	101.562249166	39.792571974	36.341154222	123.29561474	38.829548706	61.01703737
K07404	20.092992718	245.403970385	16.116296676	29.54524694	153.49169857	10.36376295	10.907327262	44.269601877	231.0109166	12.54451213	7.77814566	1.05507036	2.37641442	2.541309855	1.193348101	1.66942235	1.68137503	3.536031998	0.65773176	0.13628268	114.745176848	174.488975542	77.2472723	270.708427469	92.500597022	147.45512663	193.748405334	467.81108438	294.861678644	178.948607255	3.07908188	3.992388191	5.002389974	4.55708269	417.729495246	3.58767563	11.22421017	6.55905306	23.754126921	578.23328563	287.775461371	184.488574723	136.592215155	202.70368543	409.641650473	323.909627408	328.655787955	143.44453441	255.14586133	243.46696925
K07405	54.34066974	88.89272031	27.20753375	32.73883434	15.83388105	19.14813087	25.771700929	73.48151523	5.25480009	18.6718924	9.246034624	2.31917692	3.108552281	5.360483	2.9002328	0.71594521	6.90724136	7.396869922	0.20237255	0.26906273	69.17225042	120.7266222	122.75436917	65.5281846	131.06090984	132.54720721	79.20710527	30.69223948	41.324646638	111.456127565	6.372052285	7.412412335	9.589167321	9.60351432	5.30427854	9.43024159	12.51356654	15.563572834	32.990739495	10.240182885	31.13929601	46.646791776	2.54272461	25.429270279	57.947044618	12.68800341	23.02721353	53.0452205	35.814938185	39.22350005
K07406	14.956504265	14.52638877	3.86699035	13.397329955	10.80517038	2.72800016	4.043174535	4.419582089	11.16933915	2.171569635	1.5889207	0.09814931	0.3337288	0.77195862	0.18597955	0.19209959	0.12700145	0	0	0	21.2631579	41.47245845	34.82622273	30.43029766	69.230997859	47.268253541	33.193838755	8.45998143	10.56862897	44.46811087	0	1.55476789	1.67824346	0.915209934	0.50457596	0.84088844	1.33854193	1.6585002	1.935470495	1.47074137	29.915969562	44.44939705	23.51496377	22.60865195	16.77919766	65.62750071	35.74207143	21.689003204	32.721720204	16.41987471
K07407	70.249333184	410.530411195	51.61238015	75.70856339	37.29009826	42.087378276	46.468086596	186.529083807	25.954768129	33.799639895	19.998812906	1.487439802	8.030044397	10.111669614	8.009866806	1.683429755	3.741465298	8.392853655	2.89744427	0.36020128	186.015224898	562.054007248	208.025384557	328.15319699	243.719447251	322.102191723	230.582563705	89.411692026	239.802566427	262.68595075	16.60783517	15.092945884	29.085339753	17.654185324	45.24956233	24.36632596	25.172895794	40.486508438	79.831249866	51.939496115	297.883759587	368.661936006	222.442483078	367.226624521	283.704877874	222.978195935	358.101053422	226.962208505	377.857572249	339.370266062
K07441	1.778927685	1.736712684	0.47110838	11.1850898	9.9380483	0.5430318	0.755213324	4.13025223	1.4452141	0.50967225	0.267367	0	0.3916545	0	0	0.2549976	0.16607878	0	0	0	11.74697876	8.09397801	12.860739255	8.04572499	8.2473453	13.626050506	16.81109592	13.29345661	7.48004314	12.28627151	0.70150237	0	1.535347275	1.93304385	14.12795926	0.92561873	0.17307399	1.42256722	0.64517929	7.57949542	11.560039994	10.53711876	4.88471455	10.45311703	4.18642304	2.38186671	6.78968711	5.114996925	10.04130218	5.16569309
K07442	21.268900084	7.927293708	7.09413943	15.11957654	24.74402348	12.29848331	9.207735776	4.34029574	4.23733878	6.578466984	1.49541786	1.44788693	1.0495321	3.0888041	1.44273194	0.95800869	3.28591914	1.93170836	0.47075079	0.5574296	12.56769234	12.298597126	53.50332509	31.90426172	49.80447425	23.90321966	31.98550234	13.34202294	29.30617211	30.76650634	4.06721412	6.02771365	2.68066839	1.84642102	0.16309407	5.24345416	7.38909752	6.12447355	8.56994043	3.61324131	6.96570543	61.08245883	62.058442984	5.38809202	15.2155874	21.23233017	4.66225351	63.90963595	20.76427689	7.797977761
K07443	78.791582653	125.23845992	34.132666265	70.15148069	91.2714936	34.613995424	44.275599677	84.785601197	7.14266235	28.3221808	9.876910622	3.625264184	5.27002139	7.385402805	6.057814946	1.89650141	10.120132084	7.27496423	0.58217402	0.53234215	130.997579168	180.334064722	254.267690438	146.275903597	215.638991371	201.313038778	139.07805091	16.48564361	92.233558105	153.369943447	13.69760984	12.890445735	22.864489183	12.483871018	17.70535811	19.79432324	23.235586405	26.082834898	49.660457411	7.273644894	116.436798839	130.497981881	156.01996924	168.859630201	110.82706956	185.899149725	171.754555104	118.38839695	111.292487512	144.120103225
K07444	15.31269045	109.680854926	6.61239452	28.89141351	241.64253111	7.759920593	4.32623358	4.26068394	182.88068748	4.29700589	5.46725769	0.35483902	1.613788813	4.068117777	1.58164905	1.25074587	0.3346044	1.32705802	0.21842597	0.37812713	65.098356645	31.33629156	43.13929136	218.19459216	58.849478396	129.994117943	94.8256875	371.245733334	263.226691316	153.41997966	1.22726103	2.37423621	3.92449374	3.59853097	266.72131725	3.48240006	4.62895586	3.671756834	5.11665547	553.879871728	249.017050971	98.3079701	85.30292186	177.493999595	216.019820674	28.8612779	137.99810472	89.36015075	219.76524415	236.01026754
K07445	2.974724294	7.60040044	1.47712452	2.16365597	1.50747858	1.81793613	4.62631525	0	0.93565663	1.65787172	0.23902333	0.21419503	0.36875806	0.153239	0	0	1.28878671	0.285757366	0	0	0.48071531	2.86661458	8.6218985	1.78766643	18.099225143	13.71262955	9.11866945	1.37081824	14.4275533	10.392114054	0.8718037	0.47152346	3.149913104	0	0	2.24810965	0	3.04981568	6.07779361	1.5358816	4.671925045	21.37764495	13.98110307	4.58534386	14.27457336	4.870354244	8.147415982	9.69817487	9.961449581	12.04618015
K07446	1.13772938	0.33984852	1.31418148	5.81825299	6.2850313	0	0.98825711	1.20747525	1.88660402	1.15806813	0.20329912	0.120275006	0.5384073	0.1698346	0	0	0	0.1656912	0	0	4.82399153	2.9615188	5.51169547	3.63366286	7.886191454	11.88366042	2.93615678	3.50974276	3.22458334	6.39689224	0.60168827	0.72174859	0.92959829	0	0	0.20742156	0.7608846	0.37360707	0	1.42087383	1.44791638	3.36484655	1.32869627	3.947412607	2.43480289	5.78543467	0.30443174	5.31227716	1.18216082	1.993309596
K07447	196.151021037	428.115585478	69.60538934	156.36695047	608.02323294	86.835170725	48.234186442	146.452590506	775.453118508	65.99812552	29.44686723	6.986408425	19.250500555	46.886994557	9.531740143	5.1268285	41.84385226	12.007889475	4.33366469	5.645248223	275.23255468	288.18681458	296.41165513	556.149892597	308.541121417	461.481017313	510.224729176	817.796330177	567.602099825	483.889274576	51.010929377	19.721262189	37.620571336	39.07265419	612.37850225	51.368406576	58.556955489	42.837492483	61.00777908	814.516019386	552.419822009	367.239501452	354.189504531	394.654297781	560.247683178	251.978509097	475.890539619	301.477934631	520.532674758	451.586927145
K07448	54.297397945	242.163628354	30.476896404	69.04389183	452.67801282	24.49441549	36.152315977	68.505755211	161.030779576	26.2203333	11.8382246	2.29714618	10.047297446	6.27796841	3.86629718	1.74161029	9.701987806	5.979449995	0.83784248	0.489781516	121.42765715	156.846948569	148.102503525	278.75204159	149.171539459	181.35501342	385.193410232	351.951312466	367.416653817	218.982196395	13.76983209	11.9156511	19.266833122	9.37097118	359.524247649	12.0442312	24.02014268	18.21479044	33.121669705	382.8185008	194.343125573	168.112463091	345.961264169	242.95356102	333.371255941	110.73473435	177.750719417	115.350941561	152.85884945	288.843587518
K07450	4.64890185	5.74378191	6.372357614	117.52144416	19.3479783	7.44231906	3.29418261	1.01904466	24.03738425	7.18013984	0.87096098	0.11484319	2.40330867	2.085374585	5.73249887	0	1.07134767	0.51370966	0.26288193	0	29.7482154	16.8260863	31.13916753	52.63497274	13.30740941	18.12985191	138.9833046	27.77048224	42.28820997	87.394657976	0.75238794	0.46033934	21.2701442	0.97868948	36.632178	1.19484838	6.91814267	3.777140446	1.2617613	34.87556027	47.075234345	92.868828882	94.153063407	57.125123413	119.80853639	15.575344285	108.99869552	50.210594416	79.790433338	63.947468183
K07451	83.098781863	239.333080374	48.044106076	83.399096934	174.10323709	44.56996599	56.582847738	143.74517189	87.59023611	41.57564304	25.34906602	4.611290694	19.62376481	8.705777454	11.306537565	2.27106532	13.95157509	4.518201475	0.7194205	0.580193	317.91936451	119.11539581	172.900520926	294.23579325	277.475911486	265.261402699	216.509423383	351.61955146	369.373167446	230.840241325	25.247588774	14.53261411	39.377555946	18.208620964	219.36540007	26.54509134	64.23671323	41.621286789	29.398992785	191.98882067	299.581461157	389.242698821	297.010569815	333.437566694	327.784458734	197.611926921	294.924577538	155.45111109	301.064281249	326.136708247
