CPD_ID,Bger_1,Bger_2,Bger_3,Bger_4,Bger_5,Bger_6,Esin_1,Esin_2,Esin_3,Esin_4,Esin_5,Esin_6,Pame_1,Pame_2,Pame_3,Pame_4,Pame_5,Pame_6,Pful_1,Pful_2,Pful_3,Pful_4,Pful_5,Pful_6,QC01,QC02,QC03,QC04
CPD0014,12126095.2520703,48755806.616115198,11449312.5825841,13606164.0630682,5941785.9060597802,7288870.0847009299,8263434.3326523397,13800707.2404091,10321733.340677099,15131406.963488599,15756232.171624999,4346035.4299449604,11785365.8165523,31562367.1830271,12007037.8359141,14974877.7322625,14745268.4505268,29257874.7497903,11142871.0588728,32644356.007775798,10032686.863206999,27837361.471562501,28399105.053846199,40786921.155105703,13689525.805970799,14607280.146533299,14010566.0835937,14338430.0264917
CPD0015,187750898.701574,554951539.64628005,189180682.048879,241097126.26551601,639225399.540501,526930039.34204602,95895675.036906093,227282070.40473199,46884305.5479367,65625287.847850896,347840840.71095401,95207585.221064404,207871169.25282401,242917643.573116,633413716.66264904,2384894081.5426302,501066530.759929,454689670.07422203,1252476721.6947501,430230844.37603498,614869878.23596895,228535994.30462399,360275930.072164,232060778.63180101,452428417.13169599,442399641.72759002,435494420.80496103,448723023.33264101
CPD0016,27100252.620958202,53044482.593793698,32953782.564374998,136885057.36828101,12170082.9222041,6463338.2328320201,6542013.1678400803,8479262.1532041095,12414207.3537188,4152891.1102734399,2994212.2898046901,5359764.6283447295,9424706.8793208301,50567919.658348098,33405807.976309899,30845745.522162799,37028272.5860456,14253993.1186419,145243418.86575401,229127587.477375,186054870.70866799,36035582.498601601,66035146.635104701,107601024.92675699,47029901.0471645,53013789.563778698,55024825.853249997,55490104.249297798
CPD0017,304639.20363515598,9091607.3301951103,10250341.685497301,2637924.5842173598,5134716.83733752,8745009.1467270292,7974612.7696197601,6747534.4203222599,1736034.1322805199,3362780.2150624902,3176847.0167713198,2660324.7343745702,5711383.4223395102,8114287.0232439004,7483168.0972598996,8596346.8004622199,6480268.5758767296,8360480.4886324499,100192090.603487,65446741.561922997,94672073.623867303,72176978.798374802,59330601.528184898,49292058.644108497,21753567.278973501,24376716.548110999,20991121.808537699,21857876.349257801
CPD0018,1013833.03788542,640347.957892793,918435.32895377604,1940224.46301328,819343.07381249999,754336.53586024302,1589403.29857226,480533.09251301998,511936.97555555601,978055.39072031295,659851.26639192598,1318081.20530352,2254253.1291041598,2734937.53867125,3739814.74980888,2481458.560875,1396035.6240044299,3200015.2637624401,14413580.003832299,4265852.3213581704,10758571.4421914,3456603.3736406201,4006824.4947304698,5669713.2793455599,2332001.7485581399,2742979.10541829,2909542.0321636102,5415152.1241685404
CPD0019,3888836.29091198,2295423.9336747401,3582426.8263281202,21102661.1965608,9518123.2746860795,6089747.7449285202,14321544.8084438,9234559.6022671796,5584322.32129688,3269711.2451249999,2967416.1977333999,4978518.2049257699,50016028.938758202,31401255.188826598,86737103.332119495,55008398.686561503,48114160.135279201,68620609.967322603,15103873.3681625,73862042.941456303,22550321.4707646,21193082.492765602,11687299.446821,62117551.847115301,24934949.4552994,25039118.131671902,25981540.681845501,24874720.237135399
CPD0020,62465612.673749998,74339875.213770807,64036194.915750101,89532651.866999999,119425100.013281,122629749.787,27582628.067182399,25067442.688575801,21375496.027657099,32163510.452976901,13322105.3919375,26767139.827661399,58848698.433227502,110470447.01120199,97353410.899859995,88597136.800101399,85299031.543259993,100198473.9786,143475303.49669999,94918258.437176406,107350661.44926,75473074.254480004,97109693.310036406,85721417.869179994,70305242.019230798,72218537.146534994,77125735.114380002,82090663.661538407
CPD0021,87734025.573815003,86737733.348164096,40571802.707189001,78272159.526818901,159723429.91833299,140383609.80533001,10337496.883896099,11730156.8383558,7066101.9992187601,14172806.5870625,13097299.087695301,5420076.4275630899,79302694.093950197,107505602.95211799,86538491.799354702,141025766.87530801,76818518.099438593,87275896.882523507,132616828.22006699,110392924.334984,223503730.48504099,51705415.120022297,61698136.211326398,55936207.547781996,79543338.561943799,72874967.043305993,69837118.252379894,71845168.748719394
CPD0022,30868574.0697974,11025192.9396015,51992866.226008803,8155436.3595759002,51632043.7192742,9204985.5346961003,6626858.4217897803,3948035.70486979,2154084.3797428999,3069154.6296732998,3125606.6858607898,2466282.4103654302,3486778.6839957,5134450.4781704796,3790543.4810242299,2725782.6841171798,1102632.5781054699,3193958.9664081102,3694236.2893150998,9728519.0988032296,5592649.5330666797,16074494.8282593,10389549.0986805,3322123.0017499998,12442155.631532799,11810198.1932292,11213635.578820299,11256788.4513823
CPD0023,49733612.649075001,7644339.8077265602,21222784.240550801,16564412.614146899,50016432.784562401,46279815.299437597,195988.82082808,332711.43642319302,354614.96132103901,304518.58249658003,186678.25471115101,385179.45868971298,13008458.0449141,6632390.6862641498,19339925.159132902,25677599.850072999,15950441.363209,5644378.6474850103,24068490.4383603,10178329.894429401,34889892.696256198,7955599.3985331897,6308099.8080832502,10374812.064227,17754922.4029219,17220903.876800001,16613842.668785101,16376155.8436979
CPD0024,17253593.2244271,3138455.9412708199,6113549.9753014697,5256902.70386915,14715167.0620701,13771635.969061,436318.68145804101,534530.42719698499,588023.17758486304,660556.65193623502,345070.08255380398,440309.57292618498,4298522.58888245,2346620.6479410799,6840419.4904506197,6401412.0977451904,5755596.7742857104,1959330.55236407,3402044.6109975199,4742786.4393750103,7952998.5970343798,1446309.6286036,2651261.6176571799,4243035.8027343601,5205359.8437177604,5272635.6993130902,5943120.5614921898,6831646.7492956901
CPD0025,24712584.826531298,30963053.477084801,10870571.8258214,12421213.308858201,39744135.349991098,32057675.4651259,4369202.9831293998,6411641.8492855001,2053595.01448907,2109925.2661191402,3012430.7737546801,2414473.8923295401,18615121.3035,8596990.5180288609,13551028.063058,10390157.429338699,12849036.1809237,20406260.091293801,6199642.51766646,21610792.936055399,22884575.796978299,6748135.4178876197,8338493.9909420097,5183445.2496075695,14468407.8119213,15297844.5170279,15216239.4007091,15327187.032281199
CPD0026,2888560.9623291702,6602058.3317716001,2189720.2712591202,5586404.5503692804,3918836.12085687,6482898.8456640597,2168596.6414423799,2642588.5456928699,2094932.1421491499,1790298.7786257099,968129.93750000198,1138480.0249409201,3971271.1534585301,6585569.9332447797,4068494.7499467102,6540583.5159506602,7632641.36574254,10117770.868843799,7977133.3462734399,11577801.8872547,12268152.701382799,7710984.5964818997,5081698.4756603604,4639163.2752656201,5055193.4682293003,4826387.8468554597,5272067.1451854203,5131892.1789196702
CPD0027,35021004.110029198,3101352.1832695301,7983984.7294769101,6481325.54972055,26275894.329352599,31427940.372761201,4656795.0363939796,4981195.76182367,6508373.8592332499,4033013.0535515598,3553713.3735803501,4194592.10779911,5765085.9918569699,1575409.11690955,8203252.6972265597,5618426.8158660801,4374787.4144824203,1827897.15298295,2736005.19032552,5408638.2626718804,7881389.3236250104,1359260.34733398,1046077.125,4104679.3848557598,7053599.5585791599,7380520.8791416697,7429249.8454937404,7784929.5114013599
CPD0028,124872396.67194501,181738002.46612501,119688429.96324401,219789781.862304,185328891.74584699,277096790.26022899,5873105.2622307697,12921724.7823155,3020601.6458725999,6807299.6950426102,18921663.266769499,7167451.5759993503,5730991.4256237997,90938616.388125107,28910732.315318599,83810649.287352696,118026979.033031,143086224.582344,123270217.63031401,139466549.67198399,36839167.609592602,77461654.4720833,113880271.26439799,58799646.227548897,97773825.286500007,103315531.76361901,103598170.732326,106873715.934562
CPD0029,8366886.1182908202,15381439.724578699,12695897.0519681,49876062.057092801,16613925.4311145,6886247.4423125004,1760468.57117344,1367575.8061760401,1397259.16614146,1331840.5218812099,1564960.8658175501,1314294.9626142599,2620235.7436832399,11246664.926937001,4192652.3206565399,3485831.30545589,3747811.0761285601,6943592.2295712596,6929124.8352416595,6958143.6226013498,5967672.3699379899,3214218.7137296302,2410515.4973440701,4535790.44506111,7729974.7710475503,8108384.0837187497,7903228.0314201703,8057114.0692905299
CPD0030,976193.05352058006,1632986.6351403899,10836536.560370499,87901357.923162296,15413446.5071512,6214347.6144724097,766532.23946523794,2156586.58650304,513298.93409617699,1650073.38343024,3192144.4032108202,1566285.3683509,8172978.8139440799,7567221.0149961002,9593795.1736096106,12902006.5300611,5166875.3729274496,7650227.7238732101,26109918.390245602,16416126.3116281,16194479.8035191,8076055.3594563799,6622446.7325781202,12346411.756693199,8305963.8659990504,7687762.9723747997,8771077.8792374302,7578663.6822313098
CPD0031,1396798.1019445299,2576993.7648417698,1723454.2420014199,2257524.5350808399,483506.69179283798,746550.35671467602,2508623.0023761401,931520.33104357705,599301.01540546899,1379784.4220543001,7212455.8770425497,5077157.5451034801,1075344.7581822199,1379126.86924249,1166393.3123240799,1194252.4545128299,2945662.8074701899,2434267.3543788898,3391598.2263846202,919744.92517285899,1408058.7710632801,926601.23815771902,785790.26953824796,821697.60456893698,1772220.12102997,1890491.0118507899,1730795.0025492499,1864480.5038471201
CPD0032,1419770.6457374999,1423598.39381016,2203274.48067145,3379168.0812360202,1676896.27490826,2774970.14310282,1330799.7219346401,966677.53865725396,854546.42344296898,841318.37071926997,2723082.92971058,2073945.1821056199,95041619.342539802,34701591.038065501,27045142.095820501,17840640.2299935,38470586.268022902,54694410.126641802,1859162.09426188,11137918.275388001,5548110.6791918399,15325843.732901201,7855106.1927701803,6050888.82202454,14969203.0172984,19102064.296332501,18546567.734423801,15079018.3774931
CPD0033,66581507.145416804,41758494.207468703,21807025.103888601,132680752.38048901,31122377.5337115,17434908.7846875,47194038.563895799,127222847.40273701,48470092.032011703,68889714.104843706,84988284.8604168,50801129.969295397,49645191.989299998,46535722.511024997,47312201.0507209,53089927.774145901,73013279.170458198,87443235.210206196,47460387.364,212728454.89956599,92568706.966846496,79030461.3203457,99465913.417024806,180931044.222325,80036362.833954096,81817072.747612596,79935135.893333197,79458616.259197995
CPD0034,2888560.9623291702,6602058.3317716001,2189720.2712591202,5586404.5503692804,3918836.12085687,6482898.8456640597,2168596.6414423799,2642588.5456928699,2094932.1421491499,1790298.7786257099,968129.93750000198,1138480.0249409201,3971271.1534585301,6585569.9332447797,4068494.7499467102,6540583.5159506602,7632641.36574254,10117770.868843799,7977133.3462734399,11577801.8872547,12268152.701382799,7710984.5964818997,5081698.4756603604,4639163.2752656201,5055193.4682293003,4826387.8468554597,5272067.1451854203,5131892.1789196702
CPD0035,1716291.0109528201,1632771.4810182301,4000249.9920713701,4207938.0461592404,21955283.3319561,22840125.706832901,356942.56262239802,501933.14771371399,455951.34239377902,409503.31610700401,1252728.2919574201,355434.05075165402,1232021.5556087,1710895.86731407,1838882.9715175801,2705247.2735719499,1480698.9027031199,2559776.6794638699,5207259.9781945404,3390504.1370137399,4626717.6842992101,2487143.0375505099,2683683.9555380801,1288913.8109112501,4322454.3133781198,4230493.2265992695,4067099.2318141898,4410116.58788512
CPD0036,993961.78778136906,486948.61955976603,2553636.4640558101,5738506.9243429704,2167907.6318510501,1824229.01773996,562834.55163350201,605182.68856431299,428128.269693685,388226.43745396298,784334.82522656606,614118.61171640805,924565.85910344298,3355290.06734967,2695860.4707738301,5230339.3587968703,2858155.4190546898,3365165.1301385402,4259293.8900641901,643727.17292340903,2379199.1770125101,1176551.74297632,2511506.24097344,2131878.3868239699,2045541.09022109,2000586.41669866,1959730.2764673601,1988385.7283694199
CPD0037,6093695.1326041799,4059481.26835834,7683656.1127203302,4995504.9772833399,19947726.084045801,18791609.796615101,1880632.3038899701,3209046.2608663598,1630775.1526917701,3217874.9144927198,6527160.6994082099,1414728.86226692,2884207.6476203101,6105042.3778898399,6081164.5891335998,6272892.10137814,5080654.7985088704,5275341.2108593704,11844758.2773115,8523143.9262117296,11816356.3409336,2781116.67500077,8522771.5361653809,6407411.52032449,7564153.2960562501,7477278.3857750101,6932977.7154244604,7649640.8580589499
CPD0038,409182.08828069398,375488.43526437099,422502.03652343602,1702329.27469921,121796.764699999,1217075.6166555099,200158.363952149,197892.586124441,429915.31746428797,722260.55555176002,648810.55202734203,182219.75507463701,1049941.4513232401,2411231.1171440901,2494902.12779972,7536759.9393714201,3310390.7899996499,2013775.8220457099,13550914.926336,5613114.3982350901,2474488.2092967001,1403235.0523208,5467605.3927052803,3603101.4274006598,2013608.7898218799,2185634.59186251,2415529.29332919,2283368.05567944
CPD0039,6759257.1980931498,26048636.3716686,20813510.8666186,19463353.181414299,3346141.8039344298,5395596.8862952897,22469287.748117801,26430687.342468102,14666707.175767001,11195271.484700801,10976125.6559419,19141223.281202599,6155180.5362661704,9340985.3298964892,9048907.9383638799,13907671.301112,22108936.2183045,26619775.250779498,8702787.2923124991,5096233.4455120498,15688050.869976601,16667506.468555,19353827.438956,17085549.108395901,20095675.087405998,12998563.293880699,12823472.509560799,4073920.65665951
CPD0040,149402390.177416,51850866.952318303,140275786.29895601,124222552.799876,54778808.467997797,40416716.840667702,5235479.3231818601,4860893.5041992199,6668681.0754169999,4743196.5996249998,3183791.7603009399,4145231.70327539,104494137.31174099,29613558.1118032,105669357.051999,119104500.207537,79147933.375812396,21683003.6970312,114981232.156766,77437102.528060496,129168702.71236899,59755077.488859303,67427593.980586007,50134378.769282296,72426656.465221107,78445399.182299405,76030502.720630199,74485841.172246203
CPD0041,426693.960791016,590121.60741824703,362432.36388109601,799580.86552890798,791367.93350275501,319924.90070334199,400797.74324895802,354441.95415283198,576131.08894322801,635402.47794570297,245682.58893833699,422283.11487249698,1034485.2637895501,943243.28480723896,969646.74694831797,914626.58786206006,710862.40154537105,1126897.21701995,924764.438002232,1040038.91960714,1736221.2772552101,287915.71416712698,334182.361401367,413401.85806640598,693895.66861328098,723097.00201799697,807578.01939871698,651500.78141237004
CPD0042,5941237.5200660499,10977816.7699585,3164853.4808830898,9549823.0086860508,7315755.8997023897,10662056.7015521,464238.98845833301,3644481.3609228502,8579795.3679794297,8889338.8060573209,4624034.0448538996,2211069.5756027298,1348081.700775,23463843.318449199,25027453.006662499,53543707.458333299,27720027.046867698,18675502.155312501,26490803.2499661,13574591.598427599,14449079.967,3075820.0806577201,10483668.430640699,10309085.7608307,11777577.6206943,12069391.715803999,12376324.2119323,12607240.615036501
CPD0043,189662315.33388901,216724720.56134,214649513.01496601,253538715.85468701,386049184.72503901,452092864.48480302,19165452.171304699,15943294.110791299,19731205.523888201,23154739.666928601,60598170.068594702,17754262.472750001,191393080.24247599,180881048.221542,270113082.48585898,484128908.61290902,120683486.299292,172899617.06696799,535004544.72070599,144728474.97947201,381342371.66259497,262775850.97677401,286261269.89057201,188074280.546783,207305716.60637999,212147590.11576599,222185314.185581,226621155.05973801
CPD0044,68231223.745428607,122400550.868935,86092990.296603397,124593724.80642501,106643965.71115699,152542599.84053001,5494546.97677733,22719066.1865508,11092866.554427801,6094716.1423385497,23231479.832656201,11912014.5967474,17166632.2408088,14099058.6618728,16675675.829082601,22105127.568720698,12748566.732165599,16430670.23,220801503.96783501,66172007.729169697,116395904.35194699,57969085.141449898,43575512.738308802,37687077.550212897,52941219.429201096,55689384.193994097,60084786.298666596,63116906.821617201
CPD0045,3564343860.6824999,5201405218.0715704,4368759827.8024597,4762376486.1893797,2883609854.7987499,4021561488.66643,3648251519.9165602,5056739511.4719896,4285450693.7312298,4561597686.9414101,5324791251.5335398,3610261559.1993599,4199237234.5926099,5472103090.2774601,4314905453.6748199,5754203796.2742701,6844591384.0056496,7028761381.7989197,4235464769.73281,4069364345.4043002,4163372049.7216301,4005861794.4273801,4497729576.3036003,2957046154.0360398,4822458023.0696898,4817937446.6571503,4776713554.9190998,4771611483.9602604
CPD0046,2482809.1992550199,6335544.0350390496,1258466.59338104,1205665.9971143501,13059239.372132801,9086630.4243750107,1536156.4921263,2582068.3742410801,2684560.7074823198,1380192.99389489,2796622.8755961899,1530166.1367460899,1801833.14469897,1894303.96272581,1704329.2549980399,1359693.81173145,2674032.9758194098,1816415.5613173801,7061850.2262282297,3301916.5970239001,3232005.5822656299,1916033.22559643,1643852.5455050201,8976236.4128456507,1730644.59641419,1653733.5145498801,1499308.35804627,4160564.8529062499
CPD0047,43106614.011656202,33220186.3411001,34678919.698875003,47268815.820223004,60900282.607762396,66205827.376333401,27173563.913484301,24236278.415664099,21237920.7975065,42621099.773177102,39519912.883534104,11986353.720541701,64938490.9343573,57491121.767023399,86041328.903906301,120979070.331881,79317442.733199999,112721359.73647501,225574178.079662,200849930.90487501,170193028.49710599,99379930.955719799,132792144.244069,118566651.69376799,74543236.763125002,79402222.393975005,79944200.416864499,78913170.251249894
CPD0048,1452447.55009152,944646.06758713897,5098911.3326953202,7058000.06693359,829947.72968750098,725755.383136119,47583611.942722298,25993404.051514901,30372142.8424027,120838485.48202001,10547941.5557741,41725629.836693197,829008.48499218805,1988486.17021942,854921.12675195304,1572348.3800712901,1840625.20848058,1228081.2214929,3633704.55986899,1062468.05167999,1007103.58565385,990521.58405924402,3955330.9169598198,2925460.8204005202,7505661.2557982598,7266561.5149732297,6398471.4795340197,4169041.8415625002
CPD0049,24754491.4236206,18520147.382971101,17343120.179549102,12999168.525038,39214472.718880199,95472529.147002295,788197.538057092,4939245.6358603602,4808211.2883463502,2491664.5979786501,2780839.3771697902,2298168.53739182,31780284.5665958,29668134.6922221,29401531.433076199,28711965.887547702,35467849.971749999,69127937.199389204,30879454.9056204,51336018.867940404,62139855.476955801,16776432.155341599,21641475.156915501,12528049.6914373,29131762.993388701,29640433.402564399,29599460.055253401,28253877.3962867
CPD0050,4502117.9380203597,4995754.83348215,3586028.1581250001,7435629.3292500097,10829633.7859409,7234138.3934531398,7665947.5892758304,7927697.90708734,37535265.212293997,12996974.520312499,3392791.5374999898,1895711.5682847199,38197121.380563602,43831504.689995103,54831146.025821999,27904793.5402322,29097578.928290199,42505422.041322902,97998599.545713201,88192179.009927005,362611754.76051003,129485475.018997,60732043.090197302,76654920.840590999,56730271.921223097,57782052.494339503,59094002.2346498,59427840.856500499
CPD0051,10225802.7770324,4667410.8083772399,3672949.6924151899,7942524.6745630102,2497621.70640729,91736550.141453505,3070630.5733455899,12954523.974005001,10010849.8108717,2379931.1773218699,13718278.8976455,6517532.9424784202,24332659.219567399,4808112.97619271,24455541.7386357,25895887.604204699,22266399.798514798,27991205.785532199,3659415.5767294099,6508649.4312286898,7730679.58440449,4919988.5312686497,59328227.079019599,6490081.2393750101,5061689.3497759197,35641484.878610797,4925863.0186203802,31242228.1291366
CPD0052,4259521.7813560199,4673227.6853700001,1031383.35291266,2868285.8537962302,1195423.72949609,2586728.1937883398,22635807.423892599,23157245.666546799,12434202.7557017,12383995.283097601,19969655.999159802,28612363.988570299,2242469.5017677699,137688994.024425,2630842.4521589899,36367708.283437401,67431683.743583307,142030239.02205801,2383901.6000306401,17632207.7498932,3000202.0371233299,6176748.9074249901,6180420.5219437396,4237591.2469833996,25661775.092799999,24248687.985791702,26103852.851578102,28848231.976546898
CPD0053,98390581.377026796,9109186.9510312509,40278725.328343801,14225167.8642455,57221610.007598199,79224036.581897199,925637.98152169795,1280829.2575957801,790162.32128418004,1160802.5336499,814182.92913596798,922523.35350167798,10976158.716436001,5355384.2445156304,15793621.388860401,16148797.089348201,11692327.3690312,4112165.2876249999,13894360.569055799,13111299.693978099,25138047.642379399,5937949.01571876,3935936.12436161,7272224.5238499902,19631824.942902099,20880813.914812502,20635900.217253301,21609461.614845801
CPD0054,2947845.1266359398,1924343.1182331699,31042215.783991002,3989312.9645624999,1507259.6455159199,1413929.4749537201,289181.12051269499,416264.79080342298,2297917.8647298198,166939.42608358499,184871.89152020801,280144.43206043699,21833631.992201202,185445828.56597701,30762011.502933402,70504594.367833495,40880380.7527344,57251587.617466703,1725081.32755156,89655.933343738303,159908.082111428,87898.892215788394,2681187.6308567701,111864.73714355601,17635195.812233299,18616244.803406298,20490166.0013646,20894330.743259799
CPD0055,7701853.1670686398,31595776.304444201,14754017.177069699,43883955.993990399,8593885.2290240303,20051065.709583402,8356063.9633125002,5717790.3370738598,12269833.043333801,2660558.2655034699,6696560.7424322898,3380377.2216308601,17561531.355341699,61371590.117241502,44583730.562157802,115122469.208426,19089988.4298812,26200923.795555498,55363871.208528802,42218641.635443702,27156274.7874115,22284424.410817001,13989576.4039397,14791564.019731401,23299492.444734398,22672223.6536767,22700468.596540201,22133974.7033654
CPD0056,137921436.20957801,10806437.9290877,29751798.275249999,12997948.717662301,100334655.501844,116088469.54526199,943379.35193279805,1093501.0277368701,772159.46220511,695587.95559796004,746542.97596107796,807188.39554273197,21982909.379437499,8972932.5699365996,29192545.621085901,23219374.193428501,23096322.829294499,7991634.0171075696,19840891.7761539,19150441.848000001,63504428.901699997,12049559.4944632,6311305.8824429102,13942511.3572824,25583841.379988801,25816726.659616102,27358118.272201899,27614715.992892899
CPD0057,897558636.41240001,2239964532.1100402,1725125028.5443299,2538497160.2734699,1250750406.87642,1816450784.3685801,212008849.45078799,223390924.95992199,169355504.62838501,148156308.17373401,389931804.91574901,204360326.02517301,252321732.09819201,581375583.02999902,450299914.19641697,1618111412.0748301,593950708.05640197,374568592.36500001,1512123104.4254301,595796192.00156295,721239882.54375803,500895208.97583801,553359092.48528397,484144446.88600802,981265221.129246,1011342414.18787,1000303396.6815799,1000007545.97812
CPD0058,1522570.09136601,1891744.86300801,2519989.4455647701,1341492.7875697101,6926278.5022557704,4179274.98472396,332671.53277200001,424378.47055703099,273297.48325398797,455685.90424729203,352090.37581231899,246072.921493892,1200486.22227874,366491.93157636799,490657.00620288099,494941.98892183503,755762.20172312495,1671680.2464058599,346104.039520833,956588.29351250001,2573575.8098200001,889536.16969013598,169600.08636679701,249067.99178832999,1155602.2596022901,1335290.5981737699,1333435.3673640599,1298503.50910463
CPD0059,586183776.84727204,42526863.8465074,201423274.56920299,69866696.368623897,499863818.50137001,542325449.10687494,1906181.3664686601,2323305.6437165998,1206363.2719409501,2115995.52251078,1108889.5717285201,1581742.1109009101,64803642.932373501,31261667.468306299,119720268.78039099,103789656.72629499,80998839.804362893,20368810.436482999,84729072.211136699,60942730.7159582,136286771.82323301,24386910.754232801,18815048.706803899,39716718.137914099,97695003.399471,102655724.75970601,99733957.301087499,100498413.869875
CPD0060,1052009.0111807201,1019118.10324066,1640022.3433626001,1034348.3553837501,880520.66568005004,714346.65912645101,452953.08388273098,438589.83232727199,312452.14042457403,499827.88815332099,488008.22225355101,152640.17423188899,55369932.914195403,3033199.3762282101,1478176.3628066699,1371055.4866645699,562662.89952382701,1410344.6224714799,17875670.9168492,15666129.646009199,18485878.722459398,26126455.849226099,7763678.0090667801,9603229.9676406309,6226452.9378973404,6540974.9981255801,6189863.2937874803,6457744.0244134897
CPD0061,359096914.16585898,423438355.48119903,199116050.636489,289406229.37621897,1044080630.07078,1141388187.04334,142752622.84485799,236098848.72238299,114413975.28380699,173267008.857923,146895403.67299601,75370238.943148702,380890967.468355,937553572.41475296,799871210.64651597,1072872732.9357899,910319371.12056506,1101518557.4459701,1580293644.55176,2505921282.5967202,2691550672.1127701,1206909056.8970101,796738973.98017299,433376563.01491702,785060579.24556696,824524237.37207496,808001008.03887105,808909253.35298502
CPD0062,1292594.7118851501,1799948.2775205099,863370.871529005,1774145.11887146,2494656.64473926,3051001.5923321401,167555.96144852601,115847.715021328,259363.45904056501,113925.644717574,205893.13911523399,97646.991817520597,885248.47199875,1141602.6271792201,1072229.9483975701,2985575.0055734799,2183077.4941782402,1816179.4698054099,1737260.82826565,1369956.20943672,890071.95158760704,1275221.77762552,1230402.2318535801,641763.70415408001,1261876.5990828399,1190179.0237915299,1150301.5251893201,1319939.1521844701
CPD0063,30088895.885326698,23072496.920817599,23427383.309250001,16837614.5034681,36344785.638660401,26214282.658969998,3530495.6775404299,4247104.0629093796,4320778.24592885,4370862.7774968697,3904628.0877739601,3885975.1525917398,15306260.08567,8988398.7592699192,13239407.702032,10478002.7185029,12418151.531682299,16232340.869012199,10354864.867460901,9922813.2590468694,11040038.6231922,8546216.6337261107,21234143.1732926,7042653.0323671903,13547418.162587499,13829269.3593331,12355959.8854883,12639487.612650599
CPD0064,664392865.119241,58379525.515532799,672673081.83867598,216710947.82217601,273746793.86842501,115471526.48121899,9448330.2254145704,8533540.4422840904,14186403.748992199,5601841.5950043797,8035941.8154234402,5393456.6797979204,23560147.5726813,19420136.763485499,29050149.971212398,15451601.293408001,4250054.8904625,6542577.9227221999,69530520.0170867,20694070.841635499,50075924.822961196,42697320.889481403,94886414.679940805,131801068.790224,100230240.885904,98742792.415317193,97472624.605621293,102277481.2385
CPD0065,4527713.3857042696,3922164.09174236,4843733.7266864199,5074147.6826032996,3037957.5405261102,3244562.5886162799,1494223.90777405,4358344.5228779903,2247130.5999691701,2012711.58091459,2131436.48517481,4705699.8221270703,4937984.2835910805,2742802.2096445598,2630524.0443090801,3449505.8985949201,2609790.8472777898,2295536.2873194902,11322341.205094701,6068675.78254514,18351674.628724098,10769104.999562001,15029712.279256299,39821793.8726798,6478568.42052007,7101478.9938649004,8768727.2571685296,6630118.2153844899
CPD0066,187697720.91159001,187844780.39508101,194478719.58968699,262590815.70833299,316049529.92150003,374589032.098162,50961807.165867202,65628615.151486099,29045767.908296902,57664924.165843897,60564768.601511396,38178600.308498301,158790025.62466601,179697506.697375,144507221.85771099,248579829.04670399,216590856.080686,236512463.636893,442745738.64648098,242340431.197725,342575562.76072502,202472698.836687,189844544.07864299,161558868.28052101,177817049.486536,182946745.93289101,183883210.25459099,182003373.54395801
CPD0067,12126095.2520703,48755806.616115198,11449312.5825841,13606164.0630682,5941785.9060597802,7288870.0847009299,8263434.3326523397,13800707.2404091,10321733.340677099,15131406.963488599,15756232.171624999,4346035.4299449604,11785365.8165523,31562367.1830271,12007037.8359141,14974877.7322625,14745268.4505268,29257874.7497903,11142871.0588728,32644356.007775798,10032686.863206999,27837361.471562501,28399105.053846199,40786921.155105703,13689525.805970799,14607280.146533299,14010566.0835937,14338430.0264917
CPD0068,184008239.06184801,94099283.095710203,64258958.273117498,125092249.030221,236493453.67693201,282515338.42087197,13018318.511137901,6745289.6786599802,7357601.8339166399,4723242.8287109202,8097894.7361894501,5883937.0531730801,71718671.046178207,84954482.200532705,50618392.7976759,113436509.599241,87750227.450924993,64109011.5438281,80011976.905320704,48383506.972622201,109192607.11900599,37936806.170000002,27454695.939453099,26423740.187445,70207201.046718806,63366839.909678899,69788919.258600101,66390630.976556301
CPD0069,185788.470712332,61548.375278125197,592691.68776624498,1399127.8555296201,435163.58735937701,411196.68990904,338480.47549570299,389848.76578124898,762761.23474687396,708583.96048242203,1112249.00169271,797674.76817342895,2068190.6481424,3432103.3563427902,4251852.2388941702,7347759.3138489397,2464026.5953987902,3560968.4090634799,7386688.9970454602,640278.72554616595,2231037.0193177098,737163.47416445299,2845178.6357237198,3651198.4042890598,1643711.27500561,1811334.34228658,1985431.7931625999,1876164.6677578101
CPD0070,273476.87439914799,777610.85105468903,340792.93104236701,798428.96622981702,135435.21359999999,48139.605981249901,388669.35408320901,758036.17922063801,320070.539123934,282645.9208125,820482.82647058798,624138.00936593104,262771.238949219,1128358.6474520101,864291.529885091,1703147.4859867799,704850.22410044703,1833094.7241923099,4144134.3519375101,2462625.2105097701,2502324.2553203101,1376495.6487223599,4121598.7734278901,1470172.04644922,1207123.6582249301,1305495.5764140601,1211951.8223951799,1306832.42326172
CPD0071,5680698.7390694702,7194139.4253749903,6848003.0731437402,8634438.1100885402,22173255.512934301,14049702.2380719,26870291.422733001,4115031.1974795698,1764231.9981182299,8014545.8382864501,7024331.3977890601,3476280.5579941398,9145407.4775911309,11876677.119088501,19143095.680087499,18002643.3996333,13090348.2003564,23777832.640696801,217967615.93893799,14033075.951115601,66990055.952326998,68289870.108614594,42188752.765989602,37882039.74735,27753219.211243801,28634726.696231201,27485985.7964218,27590230.179225001
